Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-10-10,89.27,90.66,89.14,90.61,7182943.0,90.2582,1696910400000,83062,
2023-10-11,91.26,92.01,90.63,92.0,8051727.0,91.472,1696996800000,93461,
2023-10-12,92.51,93.44,91.84,92.42,8897784.0,92.6852,1697083200000,105414,
2023-10-13,92.75,92.94,90.2,90.46,7986463.0,91.0046,1697169600000,91185,
2023-10-16,90.48,91.9,90.43,91.22,8791813.0,91.2714,1697428800000,86553,
2023-10-17,89.81,91.7,88.52,91.0,7997066.0,90.4023,1697515200000,100287,
2023-10-18,88.88,90.01,88.58,89.6,9982673.0,89.45,1697601600000,113637,
2023-10-19,93.09,94.76,92.36,92.91,22751595.0,93.3493,1697688000000,236504,
2023-10-20,92.0,94.32,91.09,91.31,12197289.0,91.986,1697774400000,130715,
2023-10-23,89.98,92.26,89.1641,91.11,8227866.0,91.131,1698033600000,99356,
2023-10-24,91.2,92.0,90.86,91.64,7374762.0,91.5595,1698120000000,96521,
2023-10-25,90.8,90.85,86.68,87.64,13027070.0,88.3109,1698206400000,138822,
2023-10-26,87.12,88.14,86.54,87.45,9377296.0,87.351,1698292800000,115606,
2023-10-27,87.54,87.78,85.89,85.99,12480729.0,86.3759,1698379200000,138622,
2023-10-30,87.31,88.3,86.0,86.06,9785511.0,86.6179,1698638400000,113735,
2023-10-31,86.15,86.43,84.95,86.31,9004922.0,85.9034,1698724800000,111859,
2023-11-01,86.47,87.87,86.34,87.8,9508804.0,87.2993,1698811200000,101751,
2023-11-02,90.4,91.05,89.465,90.48,11032583.0,90.3634,1698897600000,126533,
2023-11-03,91.65,92.45,90.84,91.79,9226706.0,91.8704,1698984000000,102900,
2023-11-06,92.0,92.61,91.29,92.6,8402708.0,92.129,1699246800000,88679,
2023-11-07,92.25,93.05,91.75,92.41,6241257.0,92.435,1699333200000,73064,
2023-11-08,93.33,93.44,91.93,92.0,6537666.0,92.3475,1699419600000,72650,
2023-11-09,92.63,93.37,91.6,91.62,8166021.0,92.4288,1699506000000,85373,
2023-11-10,94.04,97.75,93.61,97.44,19292869.0,96.489,1699592400000,197606,
