Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-10-12,55.21,55.71,54.09,54.62,9195083.0,54.9145,1697083200000,88681,
2023-10-13,54.59,54.715,52.35,52.62,9177406.0,52.9444,1697169600000,97116,
2023-10-16,52.64,53.78,52.31,53.66,9492410.0,53.4226,1697428800000,79809,
2023-10-17,52.43,53.88,51.86,53.17,8426969.0,53.0315,1697515200000,91235,
2023-10-18,52.17,52.47,51.2,51.47,8792930.0,51.6551,1697601600000,93468,
2023-10-19,52.07,52.47,50.465,50.69,10031537.0,51.0756,1697688000000,96830,
2023-10-20,50.69,50.93,49.335,49.47,9822387.0,49.7358,1697774400000,102407,
2023-10-23,49.12,49.895,48.16,49.02,8743451.0,49.1194,1698033600000,90416,
2023-10-24,49.66,49.85,48.93,49.49,8380296.0,49.3991,1698120000000,84844,
2023-10-25,48.84,49.2,47.13,47.55,9165814.0,47.8215,1698206400000,95476,
2023-10-26,47.55,48.17,46.43,46.63,7733800.0,46.9868,1698292800000,84877,
2023-10-27,47.21,47.83,46.755,47.26,8914256.0,47.2832,1698379200000,98146,
2023-10-30,47.13,47.765,46.205,46.83,8004742.0,46.846,1698638400000,82398,
2023-10-31,46.88,47.3,46.07,47.22,6668543.0,46.8962,1698724800000,71139,
2023-11-01,47.05,47.78,46.325,47.7,8445696.0,47.1909,1698811200000,87587,
2023-11-02,49.1,49.4,48.435,48.9,9121517.0,49.0289,1698897600000,93264,
2023-11-03,49.54,51.84,49.4,51.36,9774538.0,51.0548,1698984000000,92149,
2023-11-06,51.64,52.03,50.81,51.24,6334474.0,51.2002,1699246800000,67376,
2023-11-07,51.15,51.695,50.89,51.18,5323688.0,51.2939,1699333200000,66308,
2023-11-08,51.35,51.78,51.09,51.58,8417943.0,51.527,1699419600000,65345,
2023-11-09,51.89,54.4999,51.87,52.49,14767208.0,53.2786,1699506000000,135226,
2023-11-10,53.32,54.94,52.525,54.62,11254071.0,54.2628,1699592400000,99022,
2023-11-13,54.0,54.13,52.45,53.45,6348919.0,53.2871,1699851600000,71435,
2023-11-14,55.49,57.425,55.33,57.03,12492672.0,56.8786,1699938000000,118389,
2023-11-15,57.39,58.12,56.74,57.17,8896024.0,57.2946,1700024400000,96689,
2023-11-16,55.21,55.22,53.47,54.66,17783812.0,54.4324,1700110800000,145053,
2023-11-17,54.7,55.79,54.69,55.58,6730945.0,55.4257,1700197200000,70611,
2023-11-20,55.5,56.6,55.44,56.38,7260182.0,56.1913,1700456400000,67559,
2023-11-21,55.67,55.775,54.2501,54.68,8927822.0,54.6706,1700542800000,95502,
2023-11-22,55.08,56.34,55.08,55.5,7268147.0,55.6896,1700629200000,78449,
2023-11-24,55.5,56.228,55.37,56.03,3121717.0,56.0091,1700802000000,35733,
2023-11-27,55.61,56.41,55.35,55.9,5724415.0,55.9046,1701061200000,67810,
2023-11-28,55.77,55.77,54.66,55.58,7650031.0,55.1828,1701147600000,85114,
2023-11-29,56.49,57.24,55.9,56.1,7682515.0,56.3645,1701234000000,81966,
2023-11-30,56.71,56.95,55.27,55.73,17162483.0,55.719,1701320400000,131333,
2023-12-01,52.215,53.84,50.519,52.8,25375904.0,52.5112,1701406800000,232413,
2023-12-04,52.02,52.075,50.63,52.01,13407517.0,51.4772,1701666000000,129068,
2023-12-05,51.22,51.47,50.49,50.7,9851142.0,50.8179,1701752400000,92611,
2023-12-06,51.56,51.855,50.35,50.43,8285783.0,50.8726,1701838800000,91247,
2023-12-07,50.77,52.49,50.56,52.19,9685829.0,51.9759,1701925200000,91645,
2023-12-08,51.72,53.12,51.66,52.88,7086058.0,52.7599,1702011600000,73560,
2023-12-11,53.74,54.61,52.89,54.48,13871180.0,54.0466,1702270800000,122030,
2023-12-12,53.81,54.32,53.5,54.26,7184346.0,54.0955,1702357200000,87503,
