Date,open,high,low,close,vwap,quarterly P/E diluted,quarterly P/E basic,TTM P/E,TTM eps,TTM earnings
2023-10-10,63.346,64.295,62.828,63.438,63.5439,2.3852815315315317,2.374585201793722,2.1301431075029265,29.830812669900727,3972450000.0
2023-10-11,64.095,64.325,63.3945,64.173,63.9767,2.401527777777778,2.390758594917788,2.1446515959168773,29.830812669900727,3972450000.0
2023-10-12,64.535,66.5,64.521,65.496,65.6473,2.464237987987988,2.4531875934230194,2.200654093015645,29.830812669900727,3972450000.0
2023-10-13,66.1,66.439,64.2,64.512,64.764,2.431081081081081,2.420179372197309,2.171043769965638,29.830812669900727,3972450000.0
2023-10-16,64.782,65.563,64.4117,65.07,65.14,2.445195195195195,2.43423019431988,2.1836481868871855,29.830812669900727,3972450000.0
2023-10-17,63.814,65.344,62.646,64.995,64.4375,2.418825075075075,2.407978325859492,2.1600987111228585,29.830812669900727,3972450000.0
2023-10-18,63.8,64.515,62.628,64.224,63.8096,2.3952552552552553,2.3845142002989537,2.1390500053115837,29.830812669900727,3972450000.0
2023-10-19,62.695,63.25,60.0214,60.195,60.8848,2.285465465465465,2.275216741405082,2.0410037324069528,29.830812669900727,3972450000.0
2023-10-20,60.37,60.821,59.842,60.035,60.1986,2.259707207207207,2.24957399103139,2.018000671525129,29.830812669900727,3972450000.0
2023-10-23,59.63,60.729,58.939,59.958,60.0178,2.2529204204204203,2.2428176382660685,2.011939824239449,29.830812669900727,3972450000.0
2023-10-24,60.522,61.134,59.894,60.402,60.4664,2.2697597597597596,2.2595814648729444,2.0269779663431886,29.830812669900727,3972450000.0
2023-10-25,59.669,59.854,58.107,58.334,58.6793,2.2026764264264265,2.1927989536621824,1.967070111341867,29.830812669900727,3972450000.0
2023-10-26,58.91,60.458,58.352,58.513,59.0214,2.215518018018018,2.2055829596412555,1.9785381193973492,29.830812669900727,3972450000.0
2023-10-27,58.43,59.3555,58.078,58.402,58.4933,2.1956944444444444,2.185848281016442,1.9608349476519527,29.830812669900727,3972450000.0
2023-10-30,58.241,59.3365,57.719,58.35,58.4556,2.194279279279279,2.1844394618834078,1.959571153721255,29.830812669900727,3972450000.0
2023-10-31,58.633,59.0775,57.442,58.822,58.6077,2.199988738738739,2.19012331838565,1.9646699085451043,29.830812669900727,3972450000.0
2023-11-01,59.287,60.764,58.877,60.666,60.0577,2.254418168168168,2.244308669656203,2.013277367418092,29.830812669900727,3972450000.0
2023-11-02,62.25,63.141,61.82,62.328,62.5064,2.346336336336336,2.3358146487294467,2.0953636326196676,29.830812669900727,3972450000.0
2023-11-03,62.92,63.941,62.689,63.408,63.4292,2.380975975975976,2.370298953662182,2.1262980898941457,29.830812669900727,3972450000.0
2023-11-06,63.408,63.9575,62.8115,63.905,63.5319,2.384831081081081,2.3741367713004484,2.1297408388777708,29.830812669900727,3972450000.0
2023-11-07,64.0,64.7085,63.669,64.126,64.2255,2.410867117117117,2.400056053811659,2.1529919654117733,29.830812669900727,3972450000.0
2023-11-08,64.46,64.912,64.108,64.758,64.5661,2.4236524024024027,2.4127840059790735,2.164409689889111,29.830812669900727,3972450000.0
2023-11-09,65.0,66.85,64.851,65.026,65.6873,2.465739489489489,2.454682361733931,2.2019949884328307,29.830812669900727,3972450000.0
2023-11-10,66.108,68.787,65.635,68.543,67.9633,2.551174924924925,2.539734678624813,2.278291937670707,29.830812669900727,3972450000.0
2023-11-13,68.0,68.001,67.055,67.343,67.4711,2.532698948948949,2.5213415545590436,2.261792219562235,29.830812669900727,3972450000.0
2023-11-14,69.1,69.6175,68.391,69.492,69.1605,2.5961148648648646,2.5844730941704035,2.31842493750708,29.830812669900727,3972450000.0
2023-11-15,69.82,69.956,69.153,69.79,69.7191,2.617083333333333,2.605347533632287,2.3371505420080805,29.830812669900727,3972450000.0
2023-11-16,69.9,70.634,69.584,70.044,70.11,2.6317567567567566,2.6199551569506725,2.3502544424725293,29.830812669900727,3972450000.0
2023-11-17,69.156,70.156,68.8,70.034,69.6912,2.6160360360360357,2.6043049327354257,2.3362152674545933,29.830812669900727,3972450000.0
2023-11-20,69.733,72.1,69.733,71.915,71.4551,2.6822484984984984,2.6702204783258594,2.3953454031139474,29.830812669900727,3972450000.0
2023-11-21,71.603,71.603,70.348,70.737,70.7739,2.6566779279279276,2.644764573991031,2.372509954159272,29.830812669900727,3972450000.0
2023-11-22,71.5,72.8225,71.34,71.746,71.9661,2.70143018018018,2.6893161434977575,2.412475342068497,29.830812669900727,3972450000.0
2023-11-24,71.648,72.213,71.5,71.75,71.8441,2.6968506006006003,2.6847571001494765,2.4083856110460795,29.830812669900727,3972450000.0
2023-11-27,71.5,73.0985,71.068,72.245,72.4629,2.720078828828829,2.7078811659192827,2.4291292631499455,29.830812669900727,3972450000.0
2023-11-28,71.233,71.743,70.449,71.039,71.0311,2.6663325825825823,2.654375934230194,2.3811319116917766,29.830812669900727,3972450000.0
2023-11-29,72.0,72.5465,71.305,71.399,71.8032,2.6953153153153155,2.6832286995515693,2.4070145454820073,29.830812669900727,3972450000.0
2023-11-30,71.88,71.88,70.637,71.592,71.4358,2.681524024024024,2.6694992526158443,2.394698421075155,29.830812669900727,3972450000.0
2023-12-01,71.208,72.259,70.812,72.208,71.9584,2.701141141141141,2.6890284005979073,2.4122172197006884,29.830812669900727,3972450000.0
2023-12-04,71.56,71.6545,70.2045,71.006,70.9106,2.661809309309309,2.6498729446935725,2.3770924642475046,29.830812669900727,3972450000.0
2023-12-05,69.634,69.995,68.718,69.714,69.4628,2.6074624624624625,2.5957698056801193,2.328558754622462,29.830812669900727,3972450000.0
2023-12-06,70.899,70.998,69.347,69.487,69.7685,2.6189376876876875,2.607193572496263,2.3388065478483053,29.830812669900727,3972450000.0
2023-12-07,70.316,71.032,69.721,70.803,70.6168,2.6507807807807806,2.638893871449925,2.3672435874082742,29.830812669900727,3972450000.0
2023-12-08,69.946,71.117,69.902,70.317,70.3869,2.6421509009009005,2.630302690582959,2.3595367909979985,29.830812669900727,3972450000.0
2023-12-11,71.024,73.799,70.8395,73.559,73.2865,2.750994744744745,2.7386584454409566,2.4567382997898024,29.830812669900727,3972450000.0
2023-12-12,73.3,73.88,72.711,73.124,73.1272,2.745015015015015,2.7327055306427503,2.4513981837908596,29.830812669900727,3972450000.0
2023-12-13,73.295,74.059,72.149,73.465,73.2367,2.7491253753753755,2.736797458893871,2.4550688849954057,29.830812669900727,3972450000.0
2023-12-14,74.036,77.1275,73.8775,76.721,76.2034,2.860487987987988,2.847660687593423,2.5545197458495386,29.830812669900727,3972450000.0
2023-12-15,76.933,77.968,76.757,77.35,77.3874,2.904932432432432,2.8919058295964124,2.5942102501982403,29.830812669900727,3972450000.0
2023-12-18,77.56,77.9,75.7505,76.992,76.8122,2.883340840840841,2.870411061285501,2.5749281740991075,29.830812669900727,3972450000.0
2023-12-19,77.222,78.184,76.873,78.101,77.879,2.923385885885886,2.9102765321375186,2.6106898548754547,29.830812669900727,3972450000.0
2023-12-20,77.205,78.05,75.442,75.493,76.4072,2.8681381381381383,2.8552765321375184,2.5613516080001006,29.830812669900727,3972450000.0
2023-12-21,77.85,77.925,76.35,77.692,77.3459,2.9033746246246244,2.8903550074738416,2.5928190712029098,29.830812669900727,3972450000.0
2023-12-22,77.692,78.41,77.362,77.999,77.9812,2.9272222222222224,2.914095665171898,2.6141158426663647,29.830812669900727,3972450000.0
2023-12-26,78.304,79.987,78.304,79.571,79.5469,2.7543940443213297,2.7429965517241377,3.041369425040534,26.15496142792316,3458209000.0
2023-12-27,79.9,80.129,79.03,79.493,79.4488,2.750997229916898,2.7396137931034485,3.03761870262902,26.15496142792316,3458209000.0
2023-12-28,79.78,79.872,78.901,78.967,79.1517,2.740709833795014,2.7293689655172417,3.026259481136045,26.15496142792316,3458209000.0
2023-12-29,78.751,79.0085,77.8,78.326,78.3367,2.7124896121883655,2.701265517241379,2.995099045199408,26.15496142792316,3458209000.0
2024-01-02,76.875,76.938,74.207,74.93,75.2081,2.604158587257618,2.59338275862069,2.8754812048664498,26.15496142792316,3458209000.0
2024-01-03,73.2,74.3,72.966,73.693,73.7006,2.5519598337950136,2.5414,2.8178439567996034,26.15496142792316,3458209000.0
2024-01-04,72.578,74.491,72.325,73.108,73.3016,2.5381440443213297,2.5276413793103445,2.8025887249729555,26.15496142792316,3458209000.0
2024-01-05,73.457,74.225,72.86,73.24,73.362,2.540235457063712,2.5297241379310345,2.8048980382620017,26.15496142792316,3458209000.0
2024-01-08,73.634,75.77,73.634,75.716,75.258,2.605886426592798,2.5951034482758617,2.8773890646863736,26.15496142792316,3458209000.0
