Date,open,high,low,close,vwap,quarterly P/E diluted,quarterly P/E basic,TTM P/E,TTM eps,TTM earnings
2023-10-10,29.49,30.105,29.48,29.89,29.9435,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-11,29.99,30.89,29.715,29.86,29.8765,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-12,29.99,30.435,29.5701,29.76,29.8988,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-13,30.09,30.09,29.2,29.33,29.4281,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-16,29.64,30.09,29.32,29.36,29.5284,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-17,28.9,29.92,28.75,29.53,29.4574,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-18,29.03,29.27,28.36,28.49,28.7102,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-19,28.92,28.955,26.53,26.62,27.1778,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-20,26.63,26.805,25.73,25.76,26.0585,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-23,25.55,25.93,25.05,25.32,25.5401,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-24,25.37,26.135,25.37,25.86,25.845,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-25,25.44,25.68,24.41,24.6,24.7503,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-26,24.82,26.35,24.42,24.83,24.9897,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-27,25.02,25.02,24.12,24.31,24.441,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-30,24.47,24.47,23.74,24.0,24.0396,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-10-31,23.76,24.29,23.7,24.26,24.105,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-11-01,24.22,24.45,23.83,24.41,24.2538,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
2023-11-02,25.0,25.83,24.89,25.68,25.4953,0.0,0.0,0.0,-0.5764685792198181,-16889000.0
