Date,open,high,low,close,vwap,quarterly P/E diluted,quarterly P/E basic,TTM P/E,TTM eps,TTM earnings
2023-10-10,141.04,142.73,140.355,141.4,141.5934,19.134243243243244,19.031370967741935,18.526033866211392,7.6429418742586,6443000000.0
2023-10-11,142.82,142.94,140.81,142.18,141.9679,19.184851351351348,19.08170698924731,18.575033322986187,7.6429418742586,6443000000.0
2023-10-12,143.0,148.4,142.77,145.0,146.0748,19.73983783783784,19.633709677419354,19.11237876765482,7.6429418742586,6443000000.0
2023-10-13,147.05,147.105,140.72,141.14,142.0609,19.197418918918917,19.09420698924731,18.587201412385536,7.6429418742586,6443000000.0
2023-10-16,141.76,142.655,139.7352,141.0,141.2005,19.08114864864865,18.978561827956987,18.474626959490923,7.6429418742586,6443000000.0
2023-10-17,139.13,142.79,136.81,142.72,141.1182,19.070027027027027,18.967499999999998,18.46385885457085,7.6429418742586,6443000000.0
2023-10-18,139.9,142.48,138.1,141.45,140.9172,19.042864864864864,18.940483870967743,18.437560080707748,7.6429418742586,6443000000.0
2023-10-19,142.84,143.05,133.7735,134.43,135.7764,18.34816216216216,18.249516129032255,17.76493950023281,7.6429418742586,6443000000.0
2023-10-20,134.52,136.15,133.36,134.12,134.6398,18.194567567567567,18.096747311827958,17.616227130218842,7.6429418742586,6443000000.0
2023-10-23,133.2,135.805,131.9,134.23,134.3305,18.15277027027027,18.055174731182795,17.575758419990688,7.6429418742586,6443000000.0
2023-10-24,135.33,135.55,133.5139,134.9,134.6498,18.195918918918917,18.098091397849462,17.61753552692845,7.6429418742586,6443000000.0
2023-10-25,133.07,133.26,129.75,130.11,130.8689,17.684986486486483,17.589905913978495,17.122843814993015,7.6429418742586,6443000000.0
2023-10-26,131.11,134.41,130.51,130.84,131.7322,17.801648648648648,17.705940860215055,17.235797702933418,7.6429418742586,6443000000.0
2023-10-27,131.27,133.11,130.56,131.3,131.3656,17.752108108108107,17.656666666666666,17.187831879559212,7.6429418742586,6443000000.0
2023-10-30,131.96,132.96,129.82,131.03,131.1984,13.830170658682635,13.748335329341316,16.170164527421235,8.113609467455621,6856000000.0
2023-10-31,131.8,132.55,129.21,132.35,131.6987,13.882909368762476,13.800761976047905,16.23182635647608,8.113609467455621,6856000000.0
2023-11-01,133.03,135.83,132.775,135.29,134.6761,14.196769523453094,14.11276497005988,16.598790037922985,8.113609467455621,6856000000.0
2023-11-02,137.81,139.78,136.67,138.51,138.6769,14.618510541417164,14.532010479041915,17.09188747082847,8.113609467455621,6856000000.0
2023-11-03,139.49,141.77,139.075,139.75,140.2096,14.780078842315369,14.692622754491017,17.280792298716452,8.113609467455621,6856000000.0
2023-11-06,140.4,140.79,139.21,140.36,140.2262,14.78182871756487,14.694362275449103,17.28283824387398,8.113609467455621,6856000000.0
2023-11-07,140.0,141.92,139.69,141.74,141.3824,14.90370858283433,14.815520958083832,17.425339556592764,8.113609467455621,6856000000.0
2023-11-08,142.37,144.525,141.61,144.23,143.8125,15.159875561377246,15.070172155688622,17.72484867269545,8.113609467455621,6856000000.0
2023-11-09,144.9,147.21,142.8901,143.17,144.5328,15.235805389221559,15.14565269461078,17.81362543757293,8.113609467455621,6856000000.0
2023-11-10,145.19,150.99,144.67,150.68,149.431,15.75214508483034,15.658937125748505,18.417327158693116,8.113609467455621,6856000000.0
2023-11-13,149.0,150.25,147.55,149.74,149.47,15.75625623752495,15.66302395209581,18.42213389731622,8.113609467455621,6856000000.0
2023-11-14,153.03,154.91,152.14,154.08,153.7284,16.205151946107783,16.109263473053893,18.946980455075845,8.113609467455621,6856000000.0
2023-11-15,154.97,156.77,154.06,155.37,155.43,16.384524700598803,16.287574850299404,19.15670215869312,8.113609467455621,6856000000.0
2023-11-16,155.4,157.76,151.2,154.81,153.1206,16.14108121257485,16.045571856287424,18.872069282380398,8.113609467455621,6856000000.0
2023-11-17,142.04,149.05,141.94,148.59,147.1553,15.512254054391219,15.420465568862276,18.136847797549592,8.113609467455621,6856000000.0
2023-11-20,148.88,153.0,148.81,152.57,151.2695,15.945949039421157,15.851594311377244,18.643921747374563,8.113609467455621,6856000000.0
2023-11-21,151.57,151.81,148.165,149.25,149.2132,15.729185878243513,15.63611377245509,18.390483372228704,8.113609467455621,6856000000.0
2023-11-22,151.03,153.7897,149.02,149.48,150.1834,15.831458707584831,15.737781437125749,18.510060239206535,8.113609467455621,6856000000.0
2023-11-24,149.33,150.66,149.3282,150.34,150.0711,15.819620696107785,15.726013473053893,18.49621929696616,8.113609467455621,6856000000.0
2023-11-27,149.5,151.76,148.77,150.81,150.7665,15.892925711077845,15.798884730538923,18.581927144107354,8.113609467455621,6856000000.0
2023-11-28,149.36,149.99,146.505,148.06,147.9607,15.597154628243514,15.50486377245509,18.2361131126021,8.113609467455621,6856000000.0
2023-11-29,150.24,152.82,148.853,149.36,150.456,15.860194610778443,15.766347305389221,18.543658109684948,8.113609467455621,6856000000.0
2023-11-30,150.41,150.48,147.045,149.78,149.3475,15.743343001497006,15.650187125748502,18.40703580805134,8.113609467455621,6856000000.0
2023-12-01,149.56,151.98,148.63,151.59,151.1104,15.92917764471058,15.834922155688623,18.624312718786463,8.113609467455621,6856000000.0
2023-12-04,150.04,150.66,145.655,148.27,147.8492,15.585400948103793,15.493179640718562,18.222370770128354,8.113609467455621,6856000000.0
2023-12-05,146.53,147.47,145.22,146.15,146.3246,15.424686501996009,15.333416167664671,18.03446426487748,8.113609467455621,6856000000.0
2023-12-06,148.68,148.72,144.69,144.7,145.5286,15.340776821357286,15.250002994011977,17.93635749708285,8.113609467455621,6856000000.0
2023-12-07,146.96,148.54,144.57,148.39,147.517,15.55038236027944,15.458368263473053,18.181427217036173,8.113609467455621,6856000000.0
2023-12-08,147.42,148.81,145.99,147.72,147.5784,15.55685479041916,15.46480239520958,18.188994749124852,8.113609467455621,6856000000.0
2023-12-11,149.21,155.66,149.135,155.14,154.5384,16.2905374251497,16.19414371257485,19.046812718786462,8.113609467455621,6856000000.0
2023-12-12,155.14,158.1753,154.64,157.22,157.2078,16.57193001497006,16.47387125748503,19.37581549008168,8.113609467455621,6856000000.0
2023-12-13,157.03,158.38,154.625,156.99,156.5293,16.500406499501,16.402770958083835,19.292190563010504,8.113609467455621,6856000000.0
2023-12-14,157.77,163.06,157.705,161.74,161.2057,16.99336533183633,16.892812874251497,19.86855549883314,8.113609467455621,6856000000.0
2023-12-15,162.21,164.2087,161.485,161.95,162.1184,17.089576846307388,16.98845508982036,19.9810455075846,8.113609467455621,6856000000.0
2023-12-18,160.89,161.345,157.73,160.36,159.6675,16.831217252994012,16.731624251497006,19.67897279754959,8.113609467455621,6856000000.0
2023-12-19,160.58,162.73,160.02,162.33,162.0287,17.08012119510978,16.979055389221557,19.969990008751456,8.113609467455621,6856000000.0
2023-12-20,160.81,162.0,156.83,156.92,158.6155,16.720321544411178,16.62138473053892,19.54931410443407,8.113609467455621,6856000000.0
2023-12-21,161.0,161.82,159.58,161.39,160.7313,16.943356848802395,16.843100299401197,19.81008583722287,8.113609467455621,6856000000.0
2023-12-22,161.6,163.0,160.84,162.05,162.0682,17.08428505489022,16.983194610778444,19.974858372228702,8.113609467455621,6856000000.0
2023-12-26,162.3,164.9712,162.1,164.28,164.3439,17.32417608532934,17.22166616766467,20.25533773337223,8.113609467455621,6856000000.0
2023-12-27,164.54,164.99,163.53,164.21,164.115,17.30004678143713,17.197679640718565,20.22712587514586,8.113609467455621,6856000000.0
2023-12-28,165.0,165.01,162.85,163.12,163.41,17.225729790419162,17.12380239520958,20.140234830805134,8.113609467455621,6856000000.0
2023-12-29,163.11,163.5577,160.7,162.07,162.0523,17.08260896956088,16.981528443113774,19.972898701866978,8.113609467455621,6856000000.0
2024-01-02,160.0,160.11,153.4341,154.37,155.3461,16.375680451596807,16.278782934131737,19.146361508168027,8.113609467455621,6856000000.0
2024-01-03,151.71,153.17,150.73,151.45,151.6765,15.98885260728543,15.894244011976049,18.69408437864644,8.113609467455621,6856000000.0
2024-01-04,149.8,152.0,148.75,149.31,149.9098,15.80261739021956,15.709110778443113,18.476339119019837,8.113609467455621,6856000000.0
2024-01-05,150.08,151.52,148.05,149.0,149.1506,15.722586951097805,15.629553892215569,18.38276794049008,8.113609467455621,6856000000.0
2024-01-08,149.83,152.79,149.72,151.56,151.7543,15.99705382984032,15.902396706586826,18.70367320595099,8.113609467455621,6856000000.0
2024-01-09,149.87,151.6899,148.93,151.03,150.6978,15.88568375748503,15.791685628742515,18.573459889148193,8.113609467455621,6856000000.0
2024-01-10,151.77,151.9,148.24,149.81,149.6759,15.777961015469064,15.684600299401199,18.447511012252043,8.113609467455621,6856000000.0
2024-01-11,150.25,152.44,148.48,151.95,150.8823,15.905132672155688,15.811019461077843,18.59619946032672,8.113609467455621,6856000000.0
2024-01-12,152.2,152.4,150.37,151.25,151.2739,15.946412861776448,15.852055389221556,18.644464046091016,8.113609467455621,6856000000.0
2024-01-16,151.3,154.24,149.84,153.76,152.8891,16.11667783183633,16.0213128742515,18.84353697491249,8.113609467455621,6856000000.0
2024-01-17,153.11,153.75,150.2,153.37,152.3192,16.05660229540918,15.961592814371258,18.773296966161027,8.113609467455621,6856000000.0
2024-01-18,158.66,160.735,156.776,160.34,159.1471,16.776359718063873,16.67709131736527,19.614833649358225,8.113609467455621,6856000000.0
2024-01-19,162.57,168.28,162.3,167.94,166.1718,17.5168626497006,17.4132125748503,20.480625875145858,8.113609467455621,6856000000.0
2024-01-22,168.18,171.905,167.64,168.3,168.7842,17.79224663173653,17.686967065868263,20.802603413068844,8.113609467455621,6856000000.0
2024-01-23,167.76,168.0,164.71,167.05,166.6805,17.570486838822355,17.466519461077844,20.54332300175029,8.113609467455621,6856000000.0
2024-01-24,171.39,175.955,170.67,174.14,174.1341,18.356201908682635,18.247585329341316,21.461977027421234,8.113609467455621,6856000000.0
2024-01-25,177.17,178.395,172.43,172.63,174.3001,18.373700661177644,18.264980538922156,21.482436478996497,8.113609467455621,6856000000.0
2024-01-26,169.07,169.5675,166.62,166.9,167.684,17.67626996007984,17.571676646706585,20.667004084014003,8.113609467455621,6856000000.0
2024-01-29,166.31,168.51,166.08,168.48,167.5114,17.37670124481328,17.233683127572018,19.587460435875943,8.551971326164875,7158000000.0
2024-01-30,167.33,169.17,165.82,166.24,166.7456,17.29726141078838,17.154897119341562,19.49791383067896,8.551971326164875,7158000000.0
2024-01-31,164.0001,166.615,160.96,164.3,163.6901,16.980300829875517,16.840545267489713,19.140627787091365,8.551971326164875,7158000000.0
2024-02-01,165.455,167.74,164.83,166.97,166.4661,17.268267634854773,17.12614197530864,19.465231307627832,8.551971326164875,7158000000.0
2024-02-02,165.92,169.175,165.46,168.18,168.1004,17.437800829875517,17.294279835390945,19.656333445096397,8.551971326164875,7158000000.0
2024-02-05,168.6,172.28,168.28,171.09,170.7226,17.709813278008298,17.564053497942385,19.96295280804694,8.551971326164875,7158000000.0
2024-02-06,170.99,172.71,167.5001,168.7,169.141,17.545746887966803,17.40133744855967,19.77801299245599,8.551971326164875,7158000000.0
2024-02-07,170.49,172.91,168.8346,170.9,170.9876,17.737302904564313,17.59131687242798,19.993939815590945,8.551971326164875,7158000000.0
2024-02-08,169.99,175.0,169.38,173.89,173.8016,18.02921161825726,17.88082304526749,20.322986756077118,8.551971326164875,7158000000.0
2024-02-09,179.04,186.15,178.61,185.84,183.4771,19.032894190871367,18.876244855967077,21.45436332774518,8.551971326164875,7158000000.0
2024-02-12,185.27,188.21,184.64,185.54,186.1602,19.31122406639004,19.15228395061728,21.76810385582565,8.551971326164875,7158000000.0
2024-02-13,178.6,182.1864,176.94,180.31,179.9402,18.665995850622405,18.51236625514403,21.04078616932104,8.551971326164875,7158000000.0
2024-02-14,182.64,186.98,182.64,186.19,184.9236,19.182946058091286,19.02506172839506,21.62350561609388,8.551971326164875,7158000000.0
2024-02-15,189.0,189.47,186.38,187.66,191.5593,19.871296680497924,19.707746913580248,22.399431978206202,8.551971326164875,7158000000.0
2024-02-16,202.02,206.77,197.3,199.57,201.8917,20.943122406639002,20.770751028806583,23.60762124895222,8.551971326164875,7158000000.0
