Date,open,high,low,close,vwap,quarterly P/E diluted,quarterly P/E basic,TTM P/E,TTM eps,TTM earnings
2023-10-10,85.715,87.2545,85.572,85.841,86.2178,2.7848126614987074,2.69430625,2.6528909714990934,32.49956403269755,13869000000.0
2023-10-11,85.971,87.534,85.655,87.456,86.8448,2.8050645994832037,2.7139,2.6721835379891914,32.49956403269755,13869000000.0
2023-10-12,87.643,91.793,87.643,90.56,90.2885,2.9162952196382426,2.821515625,2.7781449593958083,32.49956403269755,13869000000.0
2023-10-13,90.9,92.591,88.209,88.318,89.4312,2.8886046511627903,2.794725,2.7517661440019316,32.49956403269755,13869000000.0
2023-10-16,89.097,91.5785,89.097,90.257,90.2563,2.9152551679586556,2.820509375,2.777154176874307,32.49956403269755,13869000000.0
2023-10-17,88.515,89.298,86.6,88.44,88.1578,2.8474741602067177,2.75493125,2.7125840799373537,32.49956403269755,13869000000.0
2023-10-18,87.9945,89.563,87.52,88.703,88.7258,2.8658204134366922,2.77268125,2.730061237459484,32.49956403269755,13869000000.0
2023-10-19,88.702,88.949,86.567,86.783,87.4161,2.823517441860465,2.731753125,2.689762235334953,32.49956403269755,13869000000.0
2023-10-20,87.49,87.49,85.184,85.363,85.9725,2.7768895348837206,2.686640625,2.6453431779424412,32.49956403269755,13869000000.0
2023-10-23,85.796,87.36,84.282,86.222,86.2496,2.7858397932816534,2.6953,2.653869446163185,32.49956403269755,13869000000.0
2023-10-24,86.4,88.3,86.312,88.111,87.7209,2.8333624031007747,2.741278125,2.6991408226813354,32.49956403269755,13869000000.0
2023-10-25,87.707,87.873,84.608,84.963,85.6329,2.7659205426356586,2.676028125,2.6348938070013936,32.49956403269755,13869000000.0
2023-10-26,84.791,85.4415,81.834,82.675,82.966,2.679780361757105,2.5926875,2.5528342446849,32.49956403269755,13869000000.0
2023-10-27,83.0,84.021,82.854,83.836,83.6292,2.7012015503875966,2.6134125,2.5732406722705985,32.49956403269755,13869000000.0
2023-10-30,84.11,84.943,82.715,84.125,83.9261,2.542230002240549,2.4710505592069945,2.544757428744694,32.98,14082000000.0
2023-10-31,84.389,84.55,83.26,84.137,84.0646,2.546425346183736,2.4751284384656533,2.5489569436021835,32.98,14082000000.0
2023-11-01,84.2,85.3825,83.557,85.294,84.7861,2.5682805133679203,2.4963716867336876,2.5708338386901155,32.98,14082000000.0
2023-11-02,86.2,88.05,86.0,87.13,87.1489,2.639852778125772,2.5659400124547,2.6424772589448153,32.98,14082000000.0
2023-11-03,87.75,88.75,87.1057,88.268,88.0901,2.6683629421642396,2.5936519255106583,2.6710157671315953,32.98,14082000000.0
2023-11-06,88.156,88.589,87.121,88.083,87.7595,2.658348641026206,2.5839180129986525,2.6609915100060646,32.98,14082000000.0
2023-11-07,88.232,90.177,87.6155,89.782,89.6194,2.7146874150329476,2.638679367750858,2.7173862947240752,32.98,14082000000.0
2023-11-08,90.0,91.2908,89.9,91.113,90.7437,2.7487439146381845,2.6717823255162783,2.751476652516677,32.98,14082000000.0
2023-11-09,91.25,92.98,90.856,91.138,91.7124,2.7780870892068874,2.7003039257896595,2.780848999393572,32.98,14082000000.0
2023-11-10,92.174,95.895,91.821,95.752,94.8353,2.8726837650204544,2.792252006200253,2.8755397210430567,32.98,14082000000.0
2023-11-13,95.005,95.24,94.048,94.693,94.6781,2.867921973916707,2.7876235396337457,2.8707731958762888,32.98,14082000000.0
2023-11-14,96.234,97.677,95.5252,97.296,96.9674,2.9372678287119287,2.8550277922463723,2.9401879927228625,32.98,14082000000.0
2023-11-15,97.951,98.175,96.691,97.54,97.4069,2.9505808515496956,2.8679680661393743,2.9535142510612493,32.98,14082000000.0
2023-11-16,96.4,96.87,95.052,95.955,95.8718,2.9040806891873383,2.8227698535042265,2.906967859308672,32.98,14082000000.0
2023-11-17,95.821,98.389,95.1,97.773,97.4198,2.9509716092166065,2.868347883052275,2.9539053972104306,32.98,14082000000.0
2023-11-20,97.3,99.987,97.3,99.571,99.2116,3.0052475462375647,2.921104157822425,3.0082352941176476,32.98,14082000000.0
2023-11-21,97.5,99.1,97.163,98.12,98.1098,2.971872600702521,2.888663671416715,2.9748271679805947,32.98,14082000000.0
2023-11-22,98.369,98.799,97.1,97.2,97.6824,2.9589261024980575,2.876079659899379,2.9618677986658586,32.98,14082000000.0
2023-11-24,97.496,97.986,96.675,97.887,97.5124,2.9537765828566003,2.871074320737126,2.9567131594906004,32.98,14082000000.0
2023-11-27,97.615,98.101,94.933,95.024,95.6377,2.8969894977281316,2.8158772070460887,2.899869617950273,32.98,14082000000.0
2023-11-28,93.994,95.086,93.416,94.635,94.3002,2.856474894666668,2.776496965107772,2.85931473620376,32.98,14082000000.0
2023-11-29,94.834,95.943,93.937,94.083,94.4563,2.8612033653492057,2.781093044185582,2.8640479078229233,32.98,14082000000.0
2023-11-30,94.1,94.2415,91.837,92.573,92.5393,2.8031349585687746,2.7246504843382904,2.805921770770164,32.98,14082000000.0
2023-12-01,92.246,93.39,90.8,93.0,92.7178,2.8085419541923047,2.7299060904586563,2.8113341419041844,32.98,14082000000.0
2023-12-04,92.064,93.097,91.644,92.397,92.3844,2.798442837436647,2.7200897370663313,2.8012249848392967,32.98,14082000000.0
2023-12-05,91.16,91.727,90.5845,91.312,91.3184,2.76615232015551,2.6887033162018485,2.7689023650697395,32.98,14082000000.0
2023-12-06,92.036,92.097,90.31,90.364,90.7247,2.7481683800900214,2.6712229052569674,2.7509005457853246,32.98,14082000000.0
2023-12-07,90.554,92.412,90.364,92.226,91.7862,2.7803225865571197,2.702476831849508,2.783086719223772,32.98,14082000000.0
2023-12-08,92.784,95.073,91.0526,94.43,93.2569,2.8248719897141257,2.7457789042373077,2.8276804123711345,32.98,14082000000.0
2023-12-11,95.701,103.951,95.609,102.924,101.5171,3.0750841199633254,2.988985389814043,3.078141297756216,32.98,14082000000.0
2023-12-12,102.799,107.939,102.458,107.228,106.2933,3.2197613888546632,3.1296118657361274,3.222962401455428,32.98,14082000000.0
2023-12-13,106.8,109.978,106.254,108.969,108.7545,3.2943143167461586,3.2020773995369383,3.2975894481503945,32.98,14082000000.0
2023-12-14,109.218,112.146,109.028,110.649,111.0626,3.364229647831142,3.270035183774567,3.367574287446938,32.98,14082000000.0
2023-12-15,109.522,114.988,109.4618,112.974,112.9852,3.4224676858468213,3.3266426253824983,3.4258702243784116,32.98,14082000000.0
2023-12-18,112.08,115.182,111.864,114.7,114.0198,3.453807056558889,3.357104530660541,3.457240751970892,32.98,14082000000.0
2023-12-19,114.2,115.046,113.2505,113.958,114.1362,3.4573329629486866,3.3605317158281074,3.4607701637355976,32.98,14082000000.0
2023-12-20,113.27,114.136,110.926,111.038,112.1328,3.396647388538715,3.301545265959529,3.4000242571255312,32.98,14082000000.0
2023-12-21,113.265,113.542,111.5,112.729,112.4694,3.4068434374287997,3.3114558375007905,3.410230442692541,32.98,14082000000.0
2023-12-22,112.798,113.2,111.353,112.198,112.2463,3.4000854501816877,3.3048870659296217,3.4034657368101886,32.98,14082000000.0
2023-12-26,112.424,113.55,112.302,113.189,113.0648,3.4248788726907033,3.3289863018372943,3.428283808368709,32.98,14082000000.0
2023-12-27,113.6,113.957,112.296,112.617,112.85,3.418372303167262,3.322661908589929,3.421770770163736,32.98,14082000000.0
2023-12-28,113.169,113.224,111.905,112.241,112.3009,3.401739354725356,3.3064946630958514,3.4051212856276534,32.98,14082000000.0
2023-12-29,112.146,112.438,111.467,111.625,111.8178,3.387105631556015,3.292270666923589,3.390473013947848,32.98,14082000000.0
2024-01-02,109.212,110.2,107.709,108.538,108.9106,3.299042787428697,3.2066734786147486,3.3023226197695577,32.98,14082000000.0
2024-01-03,107.02,107.5,105.531,105.858,106.2022,3.2170018521526824,3.1269295928085903,3.220200121285628,32.98,14082000000.0
2024-01-04,105.796,106.9497,104.737,104.901,105.4827,3.195207267552515,3.1057452308836413,3.198383869011522,32.98,14082000000.0
2024-01-05,105.16,105.546,104.151,104.928,104.8917,3.17730511397545,3.0883443165019258,3.1804639175257736,32.98,14082000000.0
2024-01-08,105.65,107.8,105.2002,107.485,107.261,3.2490742721313577,3.1581040228379655,3.2523044269254093,32.98,14082000000.0
2024-01-09,106.562,108.855,106.471,108.249,107.8765,3.267718562362633,3.176226294922477,3.2709672528805336,32.98,14082000000.0
2024-01-10,108.035,108.2955,106.2605,108.057,107.6549,3.261006012053534,3.169701688108622,3.264248029108551,32.98,14082000000.0
2024-01-11,108.432,110.13,107.4505,109.998,109.2598,3.30962050659809,3.2169550341174475,3.3129108550636754,32.98,14082000000.0
2024-01-12,111.21,111.569,110.001,110.768,110.7214,3.353894258997818,3.2599891736442093,3.3572286234081266,32.98,14082000000.0
2024-01-16,111.234,112.6243,109.863,111.496,111.4102,3.3747589009333216,3.280269630202798,3.3781140084899945,32.98,14082000000.0
2024-01-17,110.629,111.311,109.0215,110.367,109.9779,3.331372683389445,3.2380981756022367,3.3346846573681024,32.98,14082000000.0
2024-01-18,112.49,114.6548,112.188,114.391,113.7735,3.4463463113371775,3.349852677509582,3.4497725894481506,32.98,14082000000.0
2024-01-19,115.731,121.7,115.6,121.12,119.49,3.619506482104175,3.5181645676332356,3.62310491206792,32.98,14082000000.0
2024-01-22,121.625,123.133,120.8218,122.05,122.1043,3.6986970068021825,3.5951378509972294,3.70237416616131,32.98,14082000000.0
2024-01-23,122.1,122.698,120.352,122.631,121.9513,3.6940624391248718,3.5906330457512015,3.6977349909035784,32.98,14082000000.0
2024-01-24,124.2295,128.455,123.1009,125.387,125.9074,3.8138978194399797,3.7071131766911445,3.817689508793208,32.98,14082000000.0
2024-01-25,128.1,128.1,122.88,123.0,124.2404,3.7634022356616916,3.6580314097295195,3.7671437234687692,32.98,14082000000.0
