Date,open,high,low,close,vwap,quarterly P/E diluted,quarterly P/E basic,TTM P/E,TTM eps,TTM earnings
2023-10-12,130.075,132.1705,129.5825,130.31,130.956,49.21633596837945,43.594487483530955,101.9473249943143,1.2845457201285422,439700000.0
2023-10-13,131.175,132.95,129.155,129.7,130.5082,49.048042226613966,43.44541747913921,101.59871926313394,1.2845457201285422,439700000.0
2023-10-16,129.875,132.585,129.455,130.76,131.2226,49.316530500658764,43.68323706631533,102.15486918353423,1.2845457201285422,439700000.0
2023-10-17,130.43,132.9089,130.005,130.87,131.6245,49.46757394598156,43.81702722880984,102.46774243802594,1.2845457201285422,439700000.0
2023-10-18,130.055,132.925,130.0,130.67,131.7261,49.50575760869565,43.850849275362314,102.54683654764612,1.2845457201285422,439700000.0
2023-10-19,131.75,132.34,126.09,126.565,128.0194,48.11269281949934,42.61691049626701,99.66122497157153,1.2845457201285422,439700000.0
2023-10-20,126.5,126.5,120.14,121.55,122.2353,45.93889239130435,40.69141739130434,95.15838796906982,1.2845457201285422,439700000.0
2023-10-23,120.605,124.1575,119.41,123.085,122.7101,46.11733336627141,40.84947553798858,95.52801280418467,1.2845457201285422,439700000.0
2023-10-24,124.335,126.095,123.7501,126.035,125.5117,47.17024034914361,41.782111813790074,97.70901730725495,1.2845457201285422,439700000.0
2023-10-25,126.0,127.16,121.86,122.395,123.5992,46.451477997364954,41.145451734738685,96.22016411189448,1.2845457201285422,439700000.0
2023-10-26,122.395,123.47,118.01,118.595,119.653,44.968403491436106,39.83178480456741,93.14810529906755,1.2845457201285422,439700000.0
2023-10-27,119.33,121.1956,118.64,119.395,119.5886,44.94420046113307,39.810346420729026,93.09797084375711,1.2845457201285422,439700000.0
2023-10-30,120.385,121.11,118.8532,119.275,119.7808,45.01643372859025,39.8743286780852,93.24759572435752,1.2845457201285422,439700000.0
2023-10-31,121.255,122.0178,119.06,121.51,121.0812,54.054107142857134,48.048095238095236,68.9920243687897,1.7550028587764437,613900000.0
2023-11-01,122.5,123.725,120.03,122.43,121.6917,54.326651785714276,48.29035714285714,69.33988705000814,1.7550028587764437,613900000.0
2023-11-02,123.78,126.04,123.54,125.18,125.06,55.83035714285714,49.62698412698413,71.25914318292882,1.7550028587764437,613900000.0
2023-11-03,122.26,123.125,120.525,121.765,121.7438,54.349910714285706,48.311031746031745,69.36957361133734,1.7550028587764437,613900000.0
2023-11-06,123.32,123.6425,116.9045,118.5,119.1341,53.184866071428566,47.27543650793651,67.88256748656133,1.7550028587764437,613900000.0
2023-11-07,120.975,121.71,118.76,121.04,120.8238,53.93919642857143,47.945952380952384,68.84535794103274,1.7550028587764437,613900000.0
2023-11-08,121.735,122.0,120.255,120.54,121.0327,54.03245535714285,48.02884920634921,68.96438908617039,1.7550028587764437,613900000.0
2023-11-09,121.195,123.87,119.8,121.295,122.0152,54.47107142857142,48.418730158730156,69.52421723407721,1.7550028587764437,613900000.0
2023-11-10,123.0,126.99,122.3,126.755,126.1008,56.294999999999995,50.04,71.852190649943,1.7550028587764437,613900000.0
2023-11-13,127.185,128.7,126.88,127.82,127.7962,57.051874999999995,50.712777777777774,72.81822896237172,1.7550028587764437,613900000.0
2023-11-14,129.76,130.835,128.845,130.585,130.1712,58.11214285714285,51.6552380952381,74.1715031112559,1.7550028587764437,613900000.0
