Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-09-29 09:30:00-04:00,3121.35,3127.33,3120.65,3125.0,3878,3122.6639,1695994200000,199,
2023-09-29 09:35:00-04:00,3126.05,3126.05,3113.8,3113.8,752,3123.6542,1695994500000,57,
2023-09-29 09:40:00-04:00,3113.2,3113.2,3106.045,3106.045,2962,3111.322,1695994800000,218,
2023-09-29 09:45:00-04:00,3105.72,3117.29,3105.72,3110.0,2703,3112.5049,1695995100000,249,
2023-09-29 09:50:00-04:00,3109.48,3117.32,3105.635,3117.32,3155,3112.8078,1695995400000,197,
2023-09-29 09:55:00-04:00,3123.38,3123.38,3123.38,3123.38,182,3120.6007,1695995700000,9,
2023-09-29 10:00:00-04:00,3130.0,3136.95,3125.2925,3132.905,2313,3133.0949,1695996000000,255,
2023-09-29 10:05:00-04:00,3133.01,3134.4,3127.9801,3128.56,1898,3132.7277,1695996300000,207,
2023-09-29 10:10:00-04:00,3130.11,3130.11,3124.64,3124.64,796,3129.6552,1695996600000,78,
2023-09-29 10:15:00-04:00,3130.11,3130.11,3128.495,3128.495,1417,3129.5058,1695996900000,82,
2023-09-29 10:20:00-04:00,3123.91,3123.91,3123.91,3123.91,306,3123.7551,1695997200000,52,
2023-09-29 10:25:00-04:00,3127.0,3127.0,3120.0,3120.0,2146,3124.4873,1695997500000,161,
2023-09-29 10:30:00-04:00,3123.905,3123.905,3122.325,3122.325,2297,3122.6203,1695997800000,83,
2023-09-29 10:35:00-04:00,3120.94,3120.94,3117.02,3117.02,863,3117.8762,1695998100000,57,
2023-09-29 10:40:00-04:00,3116.78,3120.7,3116.78,3120.7,748,3118.3029,1695998400000,92,
2023-09-29 10:50:00-04:00,3122.0,3122.0,3116.47,3119.93,780,3119.502,1695999000000,85,
2023-09-29 10:55:00-04:00,3118.98,3118.98,3118.98,3118.98,237,3118.2568,1695999300000,24,
2023-09-29 11:00:00-04:00,3114.53,3114.53,3114.53,3114.53,207,3115.1343,1695999600000,28,
2023-09-29 11:05:00-04:00,3111.74,3115.23,3111.74,3113.635,705,3113.7058,1695999900000,67,
2023-09-29 11:10:00-04:00,3114.87,3114.87,3105.98,3105.98,4000,3109.5295,1696000200000,128,
2023-09-29 11:15:00-04:00,3103.09,3105.935,3102.785,3105.935,1035,3104.4735,1696000500000,58,
2023-09-29 11:20:00-04:00,3106.065,3106.065,3101.885,3101.885,1640,3103.9452,1696000800000,150,
2023-09-29 11:25:00-04:00,3104.72,3104.72,3098.92,3098.92,1559,3101.327,1696001100000,135,
2023-09-29 11:30:00-04:00,3097.61,3097.61,3091.615,3091.615,800,3094.6809,1696001400000,104,
2023-09-29 11:35:00-04:00,3093.51,3098.39,3093.51,3096.215,3712,3096.1353,1696001700000,205,
