Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-09-29 07:00:00-04:00,89.99,89.99,89.99,89.99,450.0,89.9495,1695985200000,8,
2023-09-29 07:25:00-04:00,90.0,90.0,90.0,90.0,100.0,90.0,1695986700000,1,
2023-09-29 08:15:00-04:00,89.3,89.3,89.3,89.3,150.0,89.3,1695989700000,1,
2023-09-29 09:10:00-04:00,90.25,90.25,90.18,90.18,476.0,90.2087,1695993000000,6,
2023-09-29 09:25:00-04:00,89.81,89.83,89.81,89.83,412.0,89.8508,1695993900000,5,
2023-09-29 09:30:00-04:00,89.85,90.08,89.48,89.57,84793.0,89.8211,1695994200000,725,
2023-09-29 09:35:00-04:00,89.6,89.64,89.37,89.5,52535.0,89.4987,1695994500000,826,
2023-09-29 09:40:00-04:00,89.505,89.53,89.31,89.53,44025.0,89.4242,1695994800000,755,
2023-09-29 09:45:00-04:00,89.515,89.635,89.45,89.585,68843.0,89.5425,1695995100000,909,
2023-09-29 09:50:00-04:00,89.585,89.83,89.585,89.8126,77250.0,89.66,1695995400000,1008,
2023-09-29 09:55:00-04:00,89.815,89.94,89.8,89.94,52871.0,89.8463,1695995700000,743,
2023-09-29 10:00:00-04:00,89.97,90.08,89.85,89.85,38003.0,89.9608,1695996000000,644,
2023-09-29 10:05:00-04:00,89.855,89.9,89.735,89.87,36499.0,89.8168,1695996300000,626,
2023-09-29 10:10:00-04:00,89.85,89.9,89.81,89.81,22095.0,89.8557,1695996600000,362,
2023-09-29 10:15:00-04:00,89.8,89.88,89.74,89.82,28478.0,89.817,1695996900000,499,
2023-09-29 10:20:00-04:00,89.825,89.88,89.75,89.75,71890.0,89.8382,1695997200000,671,
2023-09-29 10:25:00-04:00,89.74,89.85,89.72,89.85,24996.0,89.7771,1695997500000,465,
2023-09-29 10:30:00-04:00,89.85,89.89,89.79,89.795,22698.0,89.8517,1695997800000,438,
2023-09-29 10:35:00-04:00,89.79,89.81,89.71,89.74,24666.0,89.7508,1695998100000,576,
2023-09-29 10:40:00-04:00,89.73,89.77,89.6,89.77,25726.0,89.6857,1695998400000,470,
2023-09-29 10:45:00-04:00,89.79,89.86,89.77,89.81,27398.0,89.8052,1695998700000,426,
2023-09-29 10:50:00-04:00,89.8079,89.84,89.73,89.8,30081.0,89.7887,1695999000000,552,
2023-09-29 10:55:00-04:00,89.8,89.8,89.71,89.73,29282.0,89.748,1695999300000,407,
2023-09-29 11:00:00-04:00,89.73,89.73,89.45,89.45,29549.0,89.5803,1695999600000,503,
2023-09-29 11:05:00-04:00,89.41,89.61,89.41,89.61,20638.0,89.5145,1695999900000,456,
2023-09-29 11:10:00-04:00,89.59,89.61,89.5368,89.5368,30024.0,89.5726,1696000200000,439,
2023-09-29 11:15:00-04:00,89.51,89.5876,89.48,89.545,25582.0,89.5261,1696000500000,370,
2023-09-29 11:20:00-04:00,89.5424,89.67,89.5,89.6661,24584.0,89.5799,1696000800000,438,
2023-09-29 11:25:00-04:00,89.675,89.675,89.51,89.51,19781.0,89.5948,1696001100000,425,
2023-09-29 11:30:00-04:00,89.5,89.62,89.5,89.57,21153.0,89.5772,1696001400000,415,
2023-09-29 11:35:00-04:00,89.58,89.64,89.5366,89.64,28741.0,89.5892,1696001700000,469,
2023-09-29 11:40:00-04:00,89.66,89.74,89.65,89.67,34004.0,89.6905,1696002000000,590,
2023-09-29 11:45:00-04:00,89.67,89.69,89.61,89.64,25774.0,89.6589,1696002300000,413,
2023-09-29 11:50:00-04:00,89.62,89.695,89.59,89.62,30849.0,89.6371,1696002600000,494,
2023-09-29 11:55:00-04:00,89.62,89.625,89.51,89.55,25784.0,89.5794,1696002900000,506,
2023-09-29 12:00:00-04:00,89.55,89.58,89.513,89.58,28797.0,89.5449,1696003200000,474,
2023-09-29 12:05:00-04:00,89.57,89.66,89.55,89.6,21704.0,89.6235,1696003500000,348,
2023-09-29 12:10:00-04:00,89.6,89.605,89.45,89.48,29603.0,89.5399,1696003800000,445,
2023-09-29 12:15:00-04:00,89.49,89.5212,89.43,89.4801,28921.0,89.4741,1696004100000,498,
2023-09-29 12:20:00-04:00,89.48,89.52,89.46,89.5,21438.0,89.4888,1696004400000,445,
2023-09-29 12:25:00-04:00,89.47,89.525,89.43,89.44,25567.0,89.4715,1696004700000,465,
2023-09-29 12:30:00-04:00,89.43,89.47,89.39,89.42,17575.0,89.4298,1696005000000,328,
2023-09-29 12:35:00-04:00,89.405,89.46,89.37,89.405,23800.0,89.4185,1696005300000,368,
2023-09-29 12:40:00-04:00,89.405,89.46,89.38,89.39,19507.0,89.4182,1696005600000,339,
2023-09-29 12:45:00-04:00,89.4,89.44,89.26,89.28,19083.0,89.3654,1696005900000,332,
2023-09-29 12:50:00-04:00,89.27,89.31,89.22,89.225,46779.0,89.2612,1696006200000,595,
2023-09-29 12:55:00-04:00,89.24,89.33,89.2386,89.29,23491.0,89.2829,1696006500000,433,
2023-09-29 13:00:00-04:00,89.295,89.295,89.14,89.15,47669.0,89.218,1696006800000,764,
2023-09-29 13:05:00-04:00,89.155,89.1599,88.98,89.0191,29671.0,89.0777,1696007100000,491,
2023-09-29 13:10:00-04:00,89.02,89.06,88.94,88.94,20656.0,88.9805,1696007400000,351,
2023-09-29 13:15:00-04:00,88.95,89.0,88.88,88.915,24450.0,88.9331,1696007700000,428,
2023-09-29 13:20:00-04:00,88.9299,89.03,88.91,88.96,41434.0,88.984,1696008000000,548,
2023-09-29 13:25:00-04:00,88.97,89.11,88.97,89.09,25313.0,89.0506,1696008300000,468,
2023-09-29 13:30:00-04:00,89.1,89.18,89.055,89.095,28316.0,89.1272,1696008600000,489,
2023-09-29 13:35:00-04:00,89.09,89.16,89.08,89.12,18530.0,89.1205,1696008900000,324,
2023-09-29 13:40:00-04:00,89.11,89.19,89.06,89.14,27088.0,89.1244,1696009200000,507,
2023-09-29 13:45:00-04:00,89.14,89.24,89.11,89.12,42351.0,89.1826,1696009500000,685,
2023-09-29 13:50:00-04:00,89.13,89.14,89.01,89.02,36893.0,89.0819,1696009800000,721,
2023-09-29 13:55:00-04:00,89.01,89.0984,88.93,88.95,27641.0,89.0086,1696010100000,496,
2023-09-29 14:00:00-04:00,88.95,88.99,88.86,88.96,38526.0,88.9075,1696010400000,678,
2023-09-29 14:05:00-04:00,88.965,89.04,88.91,88.93,33428.0,88.9742,1696010700000,624,
2023-09-29 14:10:00-04:00,88.92,88.995,88.92,88.92,48509.0,88.9586,1696011000000,585,
2023-09-29 14:15:00-04:00,88.91,88.96,88.89,88.91,33993.0,88.9296,1696011300000,544,
2023-09-29 14:20:00-04:00,88.9,89.0,88.89,88.96,31811.0,88.9435,1696011600000,638,
2023-09-29 14:25:00-04:00,88.9625,89.05,88.9,88.92,35700.0,88.9782,1696011900000,635,
2023-09-29 14:30:00-04:00,88.91,88.99,88.88,88.95,28382.0,88.9366,1696012200000,558,
2023-09-29 14:35:00-04:00,88.94,88.99,88.92,88.99,23001.0,88.9681,1696012500000,450,
2023-09-29 14:40:00-04:00,89.0,89.225,89.0,89.19,28319.0,89.1026,1696012800000,599,
2023-09-29 14:45:00-04:00,89.18,89.225,89.09,89.11,27984.0,89.1574,1696013100000,561,
2023-09-29 14:50:00-04:00,89.1,89.16,89.08,89.15,32149.0,89.1209,1696013400000,566,
2023-09-29 14:55:00-04:00,89.15,89.34,89.15,89.315,42656.0,89.2623,1696013700000,773,
2023-09-29 15:00:00-04:00,89.315,89.38,89.15,89.17,45295.0,89.3055,1696014000000,701,
2023-09-29 15:05:00-04:00,89.17,89.22,89.12,89.12,45475.0,89.1735,1696014300000,723,
2023-09-29 15:10:00-04:00,89.12,89.31,89.08,89.22,69351.0,89.1872,1696014600000,1004,
2023-09-29 15:15:00-04:00,89.22,89.265,89.13,89.185,54699.0,89.1974,1696014900000,999,
2023-09-29 15:20:00-04:00,89.19,89.19,89.0,89.005,54161.0,89.0657,1696015200000,1082,
2023-09-29 15:25:00-04:00,89.0,89.06,88.905,89.05,56759.0,88.9729,1696015500000,902,
2023-09-29 15:30:00-04:00,89.04,89.05,88.94,88.945,75608.0,88.985,1696015800000,1181,
2023-09-29 15:35:00-04:00,88.945,89.03,88.92,89.03,86283.0,88.9692,1696016100000,1385,
2023-09-29 15:40:00-04:00,89.025,89.03,88.88,88.91,89172.0,88.9484,1696016400000,1308,
2023-09-29 15:45:00-04:00,88.91,89.05,88.885,89.045,83709.0,88.9812,1696016700000,1276,
2023-09-29 15:50:00-04:00,89.06,89.19,88.98,89.05,242887.0,89.1015,1696017000000,2667,
2023-09-29 15:55:00-04:00,89.055,89.06,88.8,88.9,412700.0,88.8624,1696017300000,4653,
2023-09-29 16:00:00-04:00,88.88,88.88,88.88,88.88,47199.0,88.88,1696017600000,58,
2023-09-29 16:10:00-04:00,88.96,88.96,88.96,88.96,306.0,88.96,1696018200000,2,
2023-09-29 16:15:00-04:00,88.88,88.88,88.88,88.88,37426.0,88.88,1696018500000,1,
2023-09-29 16:20:00-04:00,88.88,88.88,88.88,88.88,261.0,88.88,1696018800000,1,
2023-09-29 17:00:00-04:00,88.88,88.88,88.88,88.88,8400.0,88.88,1696021200000,1,
2023-10-02 08:00:00-04:00,88.5,88.5,88.5,88.5,311.0,88.5286,1696248000000,3,
2023-10-02 09:30:00-04:00,88.55,88.87,88.35,88.73,108908.0,88.5598,1696253400000,982,
2023-10-02 09:35:00-04:00,88.74,88.97,88.66,88.93,37218.0,88.834,1696253700000,613,
2023-10-02 09:40:00-04:00,88.93,89.155,88.83,89.085,23648.0,89.0037,1696254000000,466,
2023-10-02 09:45:00-04:00,89.02,89.05,88.89,89.0,28874.0,88.9848,1696254300000,530,
2023-10-02 09:50:00-04:00,88.99,89.03,88.84,89.03,31161.0,88.9247,1696254600000,460,
2023-10-02 09:55:00-04:00,89.04,89.14,89.01,89.1,29478.0,89.0801,1696254900000,452,
2023-10-02 10:00:00-04:00,89.115,89.525,89.05,89.5,28917.0,89.3103,1696255200000,584,
2023-10-02 10:05:00-04:00,89.48,89.49,89.41,89.4599,27435.0,89.4559,1696255500000,531,
2023-10-02 10:10:00-04:00,89.43,89.44,89.24,89.24,38452.0,89.3473,1696255800000,557,
2023-10-02 10:15:00-04:00,89.24,89.53,89.22,89.46,27076.0,89.3938,1696256100000,503,
2023-10-02 10:20:00-04:00,89.44,89.535,89.42,89.511,44996.0,89.4896,1696256400000,598,
2023-10-02 10:25:00-04:00,89.51,89.605,89.46,89.46,38001.0,89.5506,1696256700000,621,
2023-10-02 10:30:00-04:00,89.475,89.475,89.3027,89.44,49609.0,89.403,1696257000000,712,
2023-10-02 10:35:00-04:00,89.45,89.505,89.3,89.35,47102.0,89.4234,1696257300000,741,
2023-10-02 10:40:00-04:00,89.35,89.46,89.2052,89.44,56822.0,89.3026,1696257600000,778,
2023-10-02 10:45:00-04:00,89.44,89.495,89.31,89.345,23856.0,89.3967,1696257900000,477,
2023-10-02 10:50:00-04:00,89.335,89.41,89.33,89.34,21554.0,89.36,1696258200000,390,
2023-10-02 10:55:00-04:00,89.32,89.34,89.24,89.34,24531.0,89.2994,1696258500000,420,
2023-10-02 11:00:00-04:00,89.34,89.55,89.34,89.49,25316.0,89.4397,1696258800000,386,
2023-10-02 11:05:00-04:00,89.47,89.52,89.3881,89.4,23471.0,89.4537,1696259100000,421,
2023-10-02 11:10:00-04:00,89.4,89.46,89.35,89.43,21599.0,89.4087,1696259400000,363,
2023-10-02 11:15:00-04:00,89.44,89.47,89.355,89.4267,28251.0,89.414,1696259700000,396,
2023-10-02 11:20:00-04:00,89.42,89.57,89.39,89.485,31517.0,89.4615,1696260000000,484,
2023-10-02 11:25:00-04:00,89.5,89.537,89.4873,89.5,15678.0,89.511,1696260300000,326,
2023-10-02 11:30:00-04:00,89.52,89.52,89.395,89.4,20416.0,89.4408,1696260600000,391,
2023-10-02 11:35:00-04:00,89.3914,89.43,89.24,89.24,32647.0,89.3535,1696260900000,553,
2023-10-02 11:40:00-04:00,89.23,89.27,89.19,89.21,28987.0,89.231,1696261200000,522,
2023-10-02 11:45:00-04:00,89.2,89.21,89.08,89.1,14184.0,89.142,1696261500000,296,
2023-10-02 11:50:00-04:00,89.09,89.12,88.9453,88.97,24393.0,89.0413,1696261800000,494,
2023-10-02 11:55:00-04:00,88.93,88.99,88.898,88.955,28976.0,88.9354,1696262100000,424,
2023-10-02 12:00:00-04:00,88.97,89.0,88.93,88.94,13208.0,88.9577,1696262400000,264,
2023-10-02 12:05:00-04:00,88.94,88.94,88.8,88.82,20625.0,88.8612,1696262700000,357,
2023-10-02 12:10:00-04:00,88.81,88.81,88.72,88.775,23042.0,88.7728,1696263000000,399,
2023-10-02 12:15:00-04:00,88.775,88.845,88.775,88.84,17840.0,88.8056,1696263300000,344,
2023-10-02 12:20:00-04:00,88.85,88.895,88.77,88.87,19496.0,88.8224,1696263600000,295,
2023-10-02 12:25:00-04:00,88.89,88.93,88.81,88.83,11985.0,88.8739,1696263900000,263,
2023-10-02 12:30:00-04:00,88.8,88.87,88.79,88.86,15799.0,88.8288,1696264200000,294,
2023-10-02 12:35:00-04:00,88.86,88.89,88.75,88.79,17561.0,88.8299,1696264500000,331,
2023-10-02 12:40:00-04:00,88.79,88.83,88.77,88.78,15350.0,88.7984,1696264800000,312,
2023-10-02 12:45:00-04:00,88.77,88.82,88.68,88.69,26366.0,88.7736,1696265100000,386,
2023-10-02 12:50:00-04:00,88.7,88.75,88.6921,88.71,28727.0,88.7171,1696265400000,410,
2023-10-02 12:55:00-04:00,88.71,88.79,88.69,88.79,20538.0,88.7354,1696265700000,303,
2023-10-02 13:00:00-04:00,88.78,88.84,88.78,88.78,34699.0,88.8044,1696266000000,471,
2023-10-02 13:05:00-04:00,88.77,88.82,88.76,88.77,32353.0,88.7932,1696266300000,438,
2023-10-02 13:10:00-04:00,88.775,88.8,88.7,88.73,19248.0,88.7435,1696266600000,370,
2023-10-02 13:15:00-04:00,88.72,88.905,88.72,88.86,27257.0,88.8318,1696266900000,419,
2023-10-02 13:20:00-04:00,88.86,88.88,88.8,88.88,25652.0,88.8488,1696267200000,443,
2023-10-02 13:25:00-04:00,88.88,88.98,88.86,88.88,35933.0,88.9224,1696267500000,517,
2023-10-02 13:30:00-04:00,88.89,88.89,88.79,88.805,27431.0,88.8393,1696267800000,443,
2023-10-02 13:35:00-04:00,88.805,88.82,88.74,88.75,30713.0,88.7829,1696268100000,488,
2023-10-02 13:40:00-04:00,88.75,88.81,88.75,88.78,30692.0,88.7798,1696268400000,463,
2023-10-02 13:45:00-04:00,88.78,88.81,88.7,88.73,31158.0,88.7554,1696268700000,433,
2023-10-02 13:50:00-04:00,88.73,88.79,88.72,88.79,43140.0,88.7666,1696269000000,482,
2023-10-02 13:55:00-04:00,88.8,88.839,88.715,88.72,21756.0,88.781,1696269300000,353,
2023-10-02 14:00:00-04:00,88.72,88.77,88.69,88.73,26146.0,88.7268,1696269600000,477,
2023-10-02 14:05:00-04:00,88.73,88.845,88.7,88.81,68405.0,88.7468,1696269900000,656,
