Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-09-29 09:30:00-04:00,375.85,376.06,374.0,374.22,29255.0,375.532,1695994200000,633,
2023-09-29 09:35:00-04:00,374.41,374.795,373.67,373.81,14434.0,374.3111,1695994500000,489,
2023-09-29 09:40:00-04:00,373.66,374.6,373.16,374.41,12343.0,373.7869,1695994800000,354,
2023-09-29 09:45:00-04:00,374.585,374.71,373.53,373.935,13465.0,374.0643,1695995100000,360,
2023-09-29 09:50:00-04:00,373.95,375.3127,373.3902,375.3127,14714.0,374.1394,1695995400000,378,
2023-09-29 09:55:00-04:00,375.04,375.75,375.0,375.395,29536.0,375.3245,1695995700000,636,
2023-09-29 10:00:00-04:00,375.44,375.65,375.02,375.445,17404.0,375.3597,1695996000000,415,
2023-09-29 10:05:00-04:00,375.35,376.715,375.35,376.715,16240.0,376.0291,1695996300000,546,
2023-09-29 10:10:00-04:00,376.87,376.87,376.08,376.22,13183.0,376.4742,1695996600000,375,
2023-09-29 10:15:00-04:00,376.31,376.63,375.98,376.51,10554.0,376.2208,1695996900000,381,
2023-09-29 10:20:00-04:00,376.58,376.84,376.2,376.245,13168.0,376.5367,1695997200000,392,
2023-09-29 10:25:00-04:00,376.11,376.43,375.97,376.37,8593.0,376.2209,1695997500000,298,
2023-09-29 10:30:00-04:00,376.32,376.47,376.13,376.13,5419.0,376.3619,1695997800000,248,
2023-09-29 10:35:00-04:00,376.312,376.312,375.8,376.025,8442.0,376.0286,1695998100000,300,
2023-09-29 10:40:00-04:00,376.0225,376.064,375.405,375.54,5618.0,375.7807,1695998400000,199,
2023-09-29 10:45:00-04:00,375.54,375.78,375.54,375.6932,6073.0,375.6975,1695998700000,305,
2023-09-29 10:50:00-04:00,375.72,375.78,375.53,375.745,4592.0,375.657,1695999000000,207,
2023-09-29 10:55:00-04:00,375.705,375.705,375.42,375.42,7047.0,375.6209,1695999300000,238,
2023-09-29 11:00:00-04:00,375.42,375.64,375.0,375.0,15965.0,375.4727,1695999600000,374,
