,Instrument,Date,Price High,Price Low,Price Open,Price Close,Volume
5187,AMZN.O,2020-07-24T00:00:00Z,151.579,144.4,146.5,150.4455,112648259
5188,AMZN.O,2020-07-27T00:00:00Z,154.9,150.7885,153.1,152.7605,83409839
5189,AMZN.O,2020-07-28T00:00:00Z,153.85463,149.788,152.7135,150.0165,62533019
5190,AMZN.O,2020-07-29T00:00:00Z,151.95796,149.8385,151.5495,151.6765,59481199
5191,AMZN.O,2020-07-30T00:00:00Z,154.6,150.25,150.7,152.594,122565299
5192,AMZN.O,2020-07-31T00:00:00Z,162.341,157.55,162.2,158.234,161667379
5193,AMZN.O,2020-08-03T00:00:00Z,159.2,155.2,159.0255,155.5945,101493259
5194,AMZN.O,2020-08-04T00:00:00Z,158.362,155.0605,155.0605,156.9415,93885879
5195,AMZN.O,2020-08-05T00:00:00Z,160.679295,156.365,157.1885,160.2515,78600499
5196,AMZN.O,2020-08-06T00:00:00Z,162.3735,158.2715,159.718,161.25,78812039
5197,AMZN.O,2020-08-07T00:00:00Z,162.0405,157.03363,161.2005,158.373,78722539
5198,AMZN.O,2020-08-10T00:00:00Z,158.6255,155.076,158.5155,157.408,63345479
5199,AMZN.O,2020-08-11T00:00:00Z,157.961,153.65,155.66,154.0335,74361139
5200,AMZN.O,2020-08-12T00:00:00Z,158.71925,155.071,155.4,158.112,70544579
5201,AMZN.O,2020-08-13T00:00:00Z,160.876055,157.75,159.1495,158.051,62980859
5202,AMZN.O,2020-08-14T00:00:00Z,158.911785,156.0,158.909,157.401,55034459
5203,AMZN.O,2020-08-17T00:00:00Z,159.7485,157.708875,158.656,159.1205,53824739
5204,AMZN.O,2020-08-18T00:00:00Z,166.0,160.290935,160.6,165.6245,106919479
5205,AMZN.O,2020-08-19T00:00:00Z,165.795,162.800005,165.1505,163.024,83702739
5206,AMZN.O,2020-08-20T00:00:00Z,165.631,161.9,162.6,164.8685,66649559
5207,AMZN.O,2020-08-21T00:00:00Z,165.71981,163.7695,164.75,164.236,71517239
5208,AMZN.O,2020-08-24T00:00:00Z,169.01575,162.87804,165.5075,165.373,93325159
5209,AMZN.O,2020-08-25T00:00:00Z,167.87,163.35,164.7495,167.3245,79856839
5210,AMZN.O,2020-08-26T00:00:00Z,172.586935,167.228375,167.5555,172.0925,130174859
5211,AMZN.O,2020-08-27T00:00:00Z,172.65,168.9,172.5025,170.0,85295899
5212,AMZN.O,2020-08-28T00:00:00Z,171.668495,169.325,171.15,170.09,57939559
5213,AMZN.O,2020-08-31T00:00:00Z,174.75,170.25,170.4495,172.548,83717699
5214,AMZN.O,2020-09-01T00:00:00Z,175.6935,173.35,174.479,174.956,69528139
5215,AMZN.O,2020-09-02T00:00:00Z,177.6125,174.33425,177.35,176.5725,78629519
5216,AMZN.O,2020-09-03T00:00:00Z,174.4205,165.15,174.25,168.4,163222259
5217,AMZN.O,2020-09-04T00:00:00Z,169.075,155.5565,165.9,164.731,175635079
5218,AMZN.O,2020-09-08T00:00:00Z,162.54225,156.5,157.2,157.492,121884099
5219,AMZN.O,2020-09-09T00:00:00Z,165.15875,159.25,160.1495,163.4305,103773499
5220,AMZN.O,2020-09-10T00:00:00Z,167.4945,158.5275,165.36094,158.7555,106614819
5221,AMZN.O,2020-09-11T00:00:00Z,160.867045,154.199,160.4345,155.811,101879639
5222,AMZN.O,2020-09-14T00:00:00Z,159.3695,154.8,158.64686,155.1485,90591919
5223,AMZN.O,2020-09-15T00:00:00Z,158.751,155.446,156.808,157.8065,80430699
5224,AMZN.O,2020-09-16T00:00:00Z,159.3619,153.7075,158.9995,153.905,90623779
5225,AMZN.O,2020-09-17T00:00:00Z,151.4716,148.6275,150.4625,150.4365,128980999
5226,AMZN.O,2020-09-18T00:00:00Z,151.89,145.277,151.587,147.7455,177851599
5227,AMZN.O,2020-09-21T00:00:00Z,148.1,143.55,145.325,148.0235,122358499
5228,AMZN.O,2020-09-22T00:00:00Z,156.6995,150.01,151.69175,156.4495,138976319
5229,AMZN.O,2020-09-23T00:00:00Z,156.34995,149.618795,156.0215,149.993,113053299
5230,AMZN.O,2020-09-24T00:00:00Z,153.465,148.25,148.8895,150.9895,110587839
5231,AMZN.O,2020-09-25T00:00:00Z,155.077,149.95,152.743,154.7565,92304039
5232,AMZN.O,2020-09-28T00:00:00Z,158.752,155.85842,157.4425,158.7025,84483299
5233,AMZN.O,2020-09-29T00:00:00Z,159.413,156.627,158.7695,157.244,70067959
5234,AMZN.O,2020-09-30T00:00:00Z,160.644,156.6995,157.057,157.4365,97922019
5235,AMZN.O,2020-10-01T00:00:00Z,161.2,158.6,160.4,161.063,99438439
5236,AMZN.O,2020-10-02T00:00:00Z,159.789825,156.15,157.6815,156.25,112261959
5237,AMZN.O,2020-10-05T00:00:00Z,160.1265,157.0425,157.292,159.96,75506639
5238,AMZN.O,2020-10-06T00:00:00Z,159.1,154.5,158.25,154.998,101737139
5239,AMZN.O,2020-10-07T00:00:00Z,160.0,156.61925,156.75,159.7845,86188779
5240,AMZN.O,2020-10-08T00:00:00Z,161.66472,158.7495,161.2495,159.5275,63482279
5241,AMZN.O,2020-10-09T00:00:00Z,164.4495,159.8915,160.5,164.3325,98157419
5242,AMZN.O,2020-10-12T00:00:00Z,174.812,166.9775,167.497,172.1465,167283959
5243,AMZN.O,2020-10-13T00:00:00Z,174.619,171.21085,173.3995,172.1815,114893939
5244,AMZN.O,2020-10-14T00:00:00Z,173.244,167.0,172.35,168.1855,116578319
5245,AMZN.O,2020-10-15T00:00:00Z,167.794,164.0,164.6005,166.9325,104468959
5246,AMZN.O,2020-10-16T00:00:00Z,169.98303,158.0,168.1615,163.6355,129487059
5247,AMZN.O,2020-10-19T00:00:00Z,166.45,159.63675,164.9805,160.3605,104472519
5248,AMZN.O,2020-10-20T00:00:00Z,163.3,159.6005,161.114,160.8505,90193559
5249,AMZN.O,2020-10-21T00:00:00Z,161.69375,158.0,160.625,159.247,91854719
5250,AMZN.O,2020-10-22T00:00:00Z,159.9375,156.097,159.4935,158.82,84240099
5251,AMZN.O,2020-10-23T00:00:00Z,160.2665,157.0,159.55,160.22,69333739
5252,AMZN.O,2020-10-26T00:00:00Z,164.148995,157.665,159.937,160.352,118023019
5253,AMZN.O,2020-10-27T00:00:00Z,164.583,160.565,161.247,164.3165,85820939
5254,AMZN.O,2020-10-28T00:00:00Z,163.201,158.1235,162.465,158.139,111766599
5255,AMZN.O,2020-10-29T00:00:00Z,162.8625,158.2,160.0635,160.5505,131930579
5256,AMZN.O,2020-10-30T00:00:00Z,158.3502,150.95,157.8875,151.8075,167921619
5257,AMZN.O,2020-11-02T00:00:00Z,153.98525,147.506,153.087,150.224,145146999
5258,AMZN.O,2020-11-03T00:00:00Z,153.745,149.049,150.9265,152.4205,97957599
5259,AMZN.O,2020-11-04T00:00:00Z,162.2425,156.9865,157.9995,162.058,136780819
5260,AMZN.O,2020-11-05T00:00:00Z,168.34,164.444,165.9985,166.1,115785699
5261,AMZN.O,2020-11-06T00:00:00Z,166.1,161.6,165.232,165.5685,92946599
5262,AMZN.O,2020-11-09T00:00:00Z,164.45,155.605285,161.5515,157.187,143808119
5263,AMZN.O,2020-11-10T00:00:00Z,155.7,150.97414,154.751,151.751,131819119
5264,AMZN.O,2020-11-11T00:00:00Z,156.95725,152.5,153.089,156.8695,87338459
5265,AMZN.O,2020-11-12T00:00:00Z,158.794,154.3025,157.9975,155.514,87424159
5266,AMZN.O,2020-11-13T00:00:00Z,157.086135,154.2695,156.1,156.4405,75251739
5267,AMZN.O,2020-11-16T00:00:00Z,157.135,153.63425,154.66,156.553,76173519
5268,AMZN.O,2020-11-17T00:00:00Z,159.4625,156.763,159.177225,156.783,68894699
5269,AMZN.O,2020-11-18T00:00:00Z,157.0,155.255,156.7,155.273,58336719
5270,AMZN.O,2020-11-19T00:00:00Z,156.25,154.046,155.2655,155.851,60205399
5271,AMZN.O,2020-11-20T00:00:00Z,156.6445,154.90228,155.851,154.97,67602759
5272,AMZN.O,2020-11-23T00:00:00Z,156.98725,153.273,155.83493,154.9195,94177739
5273,AMZN.O,2020-11-24T00:00:00Z,156.7125,154.3129,155.025,155.903,72042039
5274,AMZN.O,2020-11-25T00:00:00Z,159.9,157.013,157.0935,159.2535,75808059
5275,AMZN.O,2020-11-27T00:00:00Z,160.8095,159.5025,160.563,159.767,47857339
5276,AMZN.O,2020-11-30T00:00:00Z,161.4195,156.2775,160.424,158.402,81278319
5277,AMZN.O,2020-12-01T00:00:00Z,162.4475,157.859,159.425,161.004,90887639
5278,AMZN.O,2020-12-02T00:00:00Z,161.6,158.663005,161.0825,160.1765,62586079
5279,AMZN.O,2020-12-03T00:00:00Z,161.432,159.0655,160.273,159.3365,57840779
5280,AMZN.O,2020-12-04T00:00:00Z,159.9105,157.938,159.9105,158.129,58272219
5281,AMZN.O,2020-12-07T00:00:00Z,159.038,157.0845,157.824,157.9,55026319
5282,AMZN.O,2020-12-08T00:00:00Z,159.2065,156.001,157.945,158.8645,65726059
5283,AMZN.O,2020-12-09T00:00:00Z,158.7215,154.4,158.3945,155.21,82016719
5284,AMZN.O,2020-12-10T00:00:00Z,157.105,153.8,154.4495,155.0745,60603719
5285,AMZN.O,2020-12-11T00:00:00Z,155.9335,153.641,154.833,155.821,61293899
5286,AMZN.O,2020-12-14T00:00:00Z,159.5235,156.3,157.15,157.8485,83115879
5287,AMZN.O,2020-12-15T00:00:00Z,159.424995,156.5245,159.0505,158.256,66473719
5288,AMZN.O,2020-12-16T00:00:00Z,162.35,158.184,158.8005,162.048,88552319
5289,AMZN.O,2020-12-17T00:00:00Z,163.1755,161.05,162.5,161.804,69486939
5290,AMZN.O,2020-12-18T00:00:00Z,162.471,158.58,162.1995,160.0825,119914259
5291,AMZN.O,2020-12-21T00:00:00Z,161.34833,158.3,160.0005,160.309,76736919
5292,AMZN.O,2020-12-22T00:00:00Z,161.1,159.004,160.14217,160.326,47635619
5293,AMZN.O,2020-12-23T00:00:00Z,160.5065,159.2085,160.25,159.2635,41875739
5294,AMZN.O,2020-12-24T00:00:00Z,160.1,158.45,159.695,158.6345,29038339
5295,AMZN.O,2020-12-28T00:00:00Z,165.2,158.6345,159.7,164.198,113735739
5296,AMZN.O,2020-12-29T00:00:00Z,167.5325,164.06115,165.497,166.1,97458659
5297,AMZN.O,2020-12-30T00:00:00Z,167.105,164.1235,167.05,164.2925,64186199
5298,AMZN.O,2020-12-31T00:00:00Z,164.146095,162.06,163.75,162.8465,59144119
5299,AMZN.O,2021-01-04T00:00:00Z,163.6,157.201,163.5,159.3315,88228979
5300,AMZN.O,2021-01-05T00:00:00Z,161.169,158.253,158.3005,160.9255,53110959
5301,AMZN.O,2021-01-06T00:00:00Z,159.87545,156.558,157.324,156.919,87896299
5302,AMZN.O,2021-01-07T00:00:00Z,160.4271,157.75,157.85,158.108,70290899
5303,AMZN.O,2021-01-08T00:00:00Z,159.532,157.11,159.0,159.135,70754879
5304,AMZN.O,2021-01-11T00:00:00Z,157.819205,155.5,157.4005,155.7105,73381899
5305,AMZN.O,2021-01-12T00:00:00Z,157.10709,154.3,156.0,156.0415,70291639
5306,AMZN.O,2021-01-13T00:00:00Z,159.4975,156.104,156.422,158.2945,66424879
5307,AMZN.O,2021-01-14T00:00:00Z,158.899995,156.0295,158.376,156.3735,61418379
5308,AMZN.O,2021-01-15T00:00:00Z,157.12725,154.7585,156.151,155.2125,84879899
5309,AMZN.O,2021-01-19T00:00:00Z,157.25,154.8,155.35,156.038,66102839
5310,AMZN.O,2021-01-20T00:00:00Z,163.99,158.75,159.0995,163.169,106196699
5311,AMZN.O,2021-01-21T00:00:00Z,167.4275,164.478375,164.65,165.3495,98901019
5312,AMZN.O,2021-01-22T00:00:00Z,166.0955,164.15822,165.2155,164.6115,56438279
5313,AMZN.O,2021-01-25T00:00:00Z,168.1945,162.157315,166.425,164.7,74995159
5314,AMZN.O,2021-01-26T00:00:00Z,166.9,164.1435,164.817795,166.3065,59104699
5315,AMZN.O,2021-01-27T00:00:00Z,167.326,160.354,167.0745,161.629,93203159
5316,AMZN.O,2021-01-28T00:00:00Z,165.084,161.4345,161.752,161.881,62984559
5317,AMZN.O,2021-01-29T00:00:00Z,161.8495,159.2275,161.5,160.31,85871119
5318,AMZN.O,2021-02-01T00:00:00Z,167.513,161.75125,162.118,167.144,83204239
5319,AMZN.O,2021-02-02T00:00:00Z,171.387,168.05625,169.0,169.0,141972739
5320,AMZN.O,2021-02-03T00:00:00Z,171.7,165.431,171.2505,165.6265,141775619
5321,AMZN.O,2021-02-04T00:00:00Z,167.35,163.8875,166.5,166.55,73413219
5322,AMZN.O,2021-02-05T00:00:00Z,168.85,165.1355,165.95,167.6075,72416159
5323,AMZN.O,2021-02-08T00:00:00Z,168.249995,165.2,167.925,166.147,65147819
5324,AMZN.O,2021-02-09T00:00:00Z,166.9,164.892,165.6245,165.25,44070519
5325,AMZN.O,2021-02-10T00:00:00Z,165.89774,162.7,165.7,164.329,63030999
5326,AMZN.O,2021-02-11T00:00:00Z,164.6,162.403,164.6,163.1065,46028339
5327,AMZN.O,2021-02-12T00:00:00Z,164.0125,161.6655,162.5,163.8855,46706779
5328,AMZN.O,2021-02-16T00:00:00Z,165.415,162.67955,162.7025,163.4475,51494419
5329,AMZN.O,2021-02-17T00:00:00Z,166.0455,162.97498,163.18,165.432,66041979
5330,AMZN.O,2021-02-18T00:00:00Z,166.9,163.697,164.121,166.4115,60672139
5331,AMZN.O,2021-02-19T00:00:00Z,166.675,162.2875,166.4115,162.495,86103679
5332,AMZN.O,2021-02-22T00:00:00Z,161.615995,158.613,160.4065,159.037,70313579
5333,AMZN.O,2021-02-23T00:00:00Z,160.2365,154.68,156.3515,159.725,93544439
5334,AMZN.O,2021-02-24T00:00:00Z,158.5615,156.269,158.3375,157.9765,60225499
5335,AMZN.O,2021-02-25T00:00:00Z,158.913,152.388,156.837,152.858,90676019
5336,AMZN.O,2021-02-26T00:00:00Z,156.122,151.835,154.76,154.6465,85518599
5337,AMZN.O,2021-03-01T00:00:00Z,157.478,154.8995,156.3945,157.307,54679259
5338,AMZN.O,2021-03-02T00:00:00Z,158.176,154.356005,157.1735,154.7265,51915239
5339,AMZN.O,2021-03-03T00:00:00Z,155.38875,149.75,154.059,150.25,79774499
5340,AMZN.O,2021-03-04T00:00:00Z,152.9065,147.2715,150.6,148.8785,109631559
5341,AMZN.O,2021-03-05T00:00:00Z,150.45,144.050005,150.25,150.023,107771019
5342,AMZN.O,2021-03-08T00:00:00Z,153.2295,147.5655,150.75,147.5975,83700159
5343,AMZN.O,2021-03-09T00:00:00Z,154.548,150.25737,150.8995,153.1425,80600639
5344,AMZN.O,2021-03-10T00:00:00Z,155.823,151.5025,154.9225,152.882,60249779
5345,AMZN.O,2021-03-11T00:00:00Z,156.589215,154.1465,155.2005,155.6795,55527819
5346,AMZN.O,2021-03-12T00:00:00Z,154.949,152.275,153.75,154.4745,48437759
5347,AMZN.O,2021-03-15T00:00:00Z,154.112,151.6045,153.7285,154.084,58371839
5348,AMZN.O,2021-03-16T00:00:00Z,156.4455,153.793005,155.2485,154.593,50775279
5349,AMZN.O,2021-03-17T00:00:00Z,158.6525,153.511,153.661,156.7865,62371679
5350,AMZN.O,2021-03-18T00:00:00Z,155.8315,151.25,155.05,151.3995,73140539
5351,AMZN.O,2021-03-19T00:00:00Z,153.86425,150.8315,151.4615,153.748,92507079
5352,AMZN.O,2021-03-22T00:00:00Z,156.329,153.0025,153.3925,155.5435,58043579
5353,AMZN.O,2021-03-23T00:00:00Z,159.1,156.042505,156.35,156.875,76345259
5354,AMZN.O,2021-03-24T00:00:00Z,158.0155,154.2575,157.552,154.3535,59179619
5355,AMZN.O,2021-03-25T00:00:00Z,155.489,151.857,153.6495,152.313,71269379
5356,AMZN.O,2021-03-26T00:00:00Z,152.833,149.8,152.203,152.6015,66258479
5357,AMZN.O,2021-03-29T00:00:00Z,154.5625,151.42225,152.77197,153.7865,54919359
5358,AMZN.O,2021-03-30T00:00:00Z,153.65,151.7,153.5005,152.7645,46752059
5359,AMZN.O,2021-03-31T00:00:00Z,155.9665,153.125,153.203,154.704,61877919
5360,AMZN.O,2021-04-01T00:00:00Z,158.122,155.7775,155.897,158.05,58806359
5361,AMZN.O,2021-04-05T00:00:00Z,161.79775,158.062,158.65,161.3365,66697639
5362,AMZN.O,2021-04-06T00:00:00Z,162.3655,160.852,161.1875,161.191,50756179
5363,AMZN.O,2021-04-07T00:00:00Z,165.180625,161.1825,161.69,163.9695,66924539
5364,AMZN.O,2021-04-08T00:00:00Z,166.225,164.6,165.545,164.965,56241799
5365,AMZN.O,2021-04-09T00:00:00Z,168.61,164.445,165.235,168.61,86829459
5366,AMZN.O,2021-04-12T00:00:00Z,169.752,167.5575,167.7605,168.9695,65635959
5367,AMZN.O,2021-04-13T00:00:00Z,171.6,169.7815,170.04225,170.0,66316739
5368,AMZN.O,2021-04-14T00:00:00Z,170.2065,166.3,170.202,166.65,62904079
5369,AMZN.O,2021-04-15T00:00:00Z,169.849995,167.6,168.55,168.9545,64671599
5370,AMZN.O,2021-04-16T00:00:00Z,170.34,167.7795,169.0,169.972,63720979
5371,AMZN.O,2021-04-19T00:00:00Z,171.796665,168.008,169.5165,168.6005,54508099
5372,AMZN.O,2021-04-20T00:00:00Z,169.1495,165.8,168.68,166.7345,52460639
5373,AMZN.O,2021-04-21T00:00:00Z,168.143,165.190305,165.8,168.101,44223319
5374,AMZN.O,2021-04-22T00:00:00Z,168.6435,165.0725,168.584,165.452,51611799
5375,AMZN.O,2021-04-23T00:00:00Z,168.75,165.425,165.955,167.044,63933039
5376,AMZN.O,2021-04-26T00:00:00Z,171.4225,166.547,167.4,170.45,97614159
5377,AMZN.O,2021-04-27T00:00:00Z,173.0,169.9005,172.1735,170.8715,76542799
5378,AMZN.O,2021-04-28T00:00:00Z,174.494,171.25,171.74,172.925,92637679
5379,AMZN.O,2021-04-29T00:00:00Z,175.72225,171.75,175.254905,173.5655,153647619
5380,AMZN.O,2021-04-30T00:00:00Z,177.7,173.125,176.256,173.371,140186919
5381,AMZN.O,2021-05-03T00:00:00Z,174.33225,168.63506,174.2365,169.3245,117510599
5382,AMZN.O,2021-05-04T00:00:00Z,168.39875,163.6065,167.8095,165.5935,108788979
5383,AMZN.O,2021-05-05T00:00:00Z,167.73475,163.218,166.94275,163.527,74226159
5384,AMZN.O,2021-05-06T00:00:00Z,165.72,162.36,163.5,165.3185,88953919
5385,AMZN.O,2021-05-07T00:00:00Z,166.5445,164.45352,165.9545,164.5805,94205519
5386,AMZN.O,2021-05-10T00:00:00Z,164.15,159.5,164.116,159.5245,116772059
5387,AMZN.O,2021-05-11T00:00:00Z,161.9,156.3685,156.814,161.1955,92395619
5388,AMZN.O,2021-05-12T00:00:00Z,160.397,156.655,159.25,157.597,98728199
5389,AMZN.O,2021-05-13T00:00:00Z,160.192,156.65,159.2735,158.0735,67137539
5390,AMZN.O,2021-05-14T00:00:00Z,161.443,159.15,159.278,161.145,66500439
5391,AMZN.O,2021-05-17T00:00:00Z,164.6375,161.7295,162.2965,163.5195,74478499
5392,AMZN.O,2021-05-18T00:00:00Z,165.6,161.5185,164.62875,161.614,56567819
5393,AMZN.O,2021-05-19T00:00:00Z,161.7375,159.2,159.75,161.59,53594159
5394,AMZN.O,2021-05-20T00:00:00Z,162.983995,161.809,162.22021,162.384,52663839
5395,AMZN.O,2021-05-21T00:00:00Z,162.83473,159.8505,162.5,160.154,82097639
5396,AMZN.O,2021-05-24T00:00:00Z,162.8975,160.524965,160.775,162.2495,48456259
5397,AMZN.O,2021-05-25T00:00:00Z,163.991,160.688,163.3335,162.9525,65222179
5398,AMZN.O,2021-05-26T00:00:00Z,164.7865,162.9255,163.729525,163.258,47679719
5399,AMZN.O,2021-05-27T00:00:00Z,163.01775,161.502,162.8,161.5055,51223139
5400,AMZN.O,2021-05-28T00:00:00Z,162.3995,160.985,162.1,161.1535,46630179
5401,AMZN.O,2021-06-01T00:00:00Z,162.549,160.453,162.17475,160.9325,48600899
5402,AMZN.O,2021-06-02T00:00:00Z,161.75,160.4,161.155,161.6995,40290479
5403,AMZN.O,2021-06-03T00:00:00Z,160.72175,159.2015,160.2115,159.3505,47965859
5404,AMZN.O,2021-06-04T00:00:00Z,161.05,159.9405,160.6,160.311,44994979
5405,AMZN.O,2021-06-07T00:00:00Z,160.4,158.61,159.8665,159.9005,44315119
5406,AMZN.O,2021-06-08T00:00:00Z,163.976605,160.9005,161.1305,163.2055,68334599
5407,AMZN.O,2021-06-09T00:00:00Z,164.879,163.535,163.6435,164.0575,49110599
5408,AMZN.O,2021-06-10T00:00:00Z,167.55,164.0575,164.1005,167.4825,69529599
5409,AMZN.O,2021-06-11T00:00:00Z,168.329,166.6725,167.4825,167.3415,56347039
5410,AMZN.O,2021-06-14T00:00:00Z,169.25,166.775,167.3415,169.1935,51393099
5411,AMZN.O,2021-06-15T00:00:00Z,169.84933,168.155505,169.2,169.1565,48523999
5412,AMZN.O,2021-06-16T00:00:00Z,171.3175,168.0265,169.6,170.7625,84055639
5413,AMZN.O,2021-06-17T00:00:00Z,174.86,170.05,170.159,174.462,102730619
5414,AMZN.O,2021-06-18T00:00:00Z,175.35,173.6855,173.9995,174.345,104954739
5415,AMZN.O,2021-06-21T00:00:00Z,174.1,171.7,173.821,172.698,65542599
5416,AMZN.O,2021-06-22T00:00:00Z,176.189,172.8045,172.903,175.272,66901639
5417,AMZN.O,2021-06-23T00:00:00Z,176.05,174.16,175.25,175.191,56266819
5418,AMZN.O,2021-06-24T00:00:00Z,176.242995,171.5425,175.382,172.454,76639979
5419,AMZN.O,2021-06-25T00:00:00Z,173.241,169.709,173.2,170.073,78819939
5420,AMZN.O,2021-06-28T00:00:00Z,172.4,170.67549,170.8,172.1945,44855859
5421,AMZN.O,2021-06-29T00:00:00Z,172.8015,171.1515,171.941,172.407,41968779
5422,AMZN.O,2021-06-30T00:00:00Z,173.580095,171.75,172.053,172.008,48079839
5423,AMZN.O,2021-07-01T00:00:00Z,172.85,170.47103,171.7305,171.6485,40741059
5424,AMZN.O,2021-07-02T00:00:00Z,175.586,171.846,172.582,175.549,63533939
5425,AMZN.O,2021-07-06T00:00:00Z,184.274,176.45,176.5055,183.787,134895359
5426,AMZN.O,2021-07-07T00:00:00Z,186.71,183.9455,185.86886,184.829,106561239
5427,AMZN.O,2021-07-08T00:00:00Z,187.999275,181.056,182.178,186.5705,103612459
5428,AMZN.O,2021-07-09T00:00:00Z,187.4,184.66984,186.126,185.967,74964739
5429,AMZN.O,2021-07-12T00:00:00Z,187.864495,184.839645,187.2,185.9275,51432699
5430,AMZN.O,2021-07-13T00:00:00Z,188.65391,183.566,185.105,183.868,76918339
5431,AMZN.O,2021-07-14T00:00:00Z,185.883,183.04133,185.4425,184.084,65931359
5432,AMZN.O,2021-07-15T00:00:00Z,184.77,181.046,184.71,181.56,63705839
5433,AMZN.O,2021-07-16T00:00:00Z,182.302995,178.52275,181.6655,178.6815,80874119
5434,AMZN.O,2021-07-19T00:00:00Z,177.5105,174.958,176.629,177.4795,75691899
5435,AMZN.O,2021-07-20T00:00:00Z,179.6,175.9,178.366,178.6595,65113599
5436,AMZN.O,2021-07-21T00:00:00Z,179.3225,177.182075,178.81875,179.26,46379779
5437,AMZN.O,2021-07-22T00:00:00Z,182.001,179.1135,179.3615,181.9015,65307039
5438,AMZN.O,2021-07-23T00:00:00Z,183.3055,181.102,182.0,182.832,48725839
5439,AMZN.O,2021-07-26T00:00:00Z,185.604,182.3625,183.6585,184.991,58001359
5440,AMZN.O,2021-07-27T00:00:00Z,184.925,179.3075,184.925,181.3195,82637799
5441,AMZN.O,2021-07-28T00:00:00Z,182.92102,180.05,181.689,181.516,59987559
5442,AMZN.O,2021-07-29T00:00:00Z,181.8975,179.0005,181.3875,179.996,110399039
5443,AMZN.O,2021-07-30T00:00:00Z,168.407,165.349,167.3975,166.3795,199311859
5444,AMZN.O,2021-08-02T00:00:00Z,167.946,165.85,167.655,166.574,67078299
5445,AMZN.O,2021-08-03T00:00:00Z,169.55,164.9885,167.036,168.312,83146859
5446,AMZN.O,2021-08-04T00:00:00Z,169.444,167.278,168.9675,167.736,43678899
5447,AMZN.O,2021-08-05T00:00:00Z,169.45,167.046,167.811,168.7995,48670059
5448,AMZN.O,2021-08-06T00:00:00Z,168.75,166.451865,168.75,167.247,52752879
5449,AMZN.O,2021-08-09T00:00:00Z,167.744,166.426,167.1805,167.0935,42964399
5450,AMZN.O,2021-08-10T00:00:00Z,167.9,165.75,167.2505,166.034,48251019
5451,AMZN.O,2021-08-11T00:00:00Z,166.885,163.8895,166.572345,164.6055,58944979
5452,AMZN.O,2021-08-12T00:00:00Z,165.7255,163.4835,164.5,165.175,46476459
5453,AMZN.O,2021-08-13T00:00:00Z,165.30325,164.15,165.2835,164.6985,41133979
5454,AMZN.O,2021-08-16T00:00:00Z,165.0,160.5565,164.15,164.9495,66569879
5455,AMZN.O,2021-08-17T00:00:00Z,164.0245,161.284,163.875,162.098,67758439
5456,AMZN.O,2021-08-18T00:00:00Z,162.704875,160.0,162.0995,160.061,56086219
5457,AMZN.O,2021-08-19T00:00:00Z,161.65,159.123185,159.701,159.3875,75657239
5458,AMZN.O,2021-08-20T00:00:00Z,160.3905,158.788,160.193625,159.9975,67168559
5459,AMZN.O,2021-08-23T00:00:00Z,164.045,160.50025,160.595,163.2935,65362619
5460,AMZN.O,2021-08-24T00:00:00Z,165.77471,163.729,164.0,165.289,51036819
5461,AMZN.O,2021-08-25T00:00:00Z,166.05,164.3075,165.4935,164.959,33606119
5462,AMZN.O,2021-08-26T00:00:00Z,166.6,164.8,164.95,165.8,41975219
5463,AMZN.O,2021-08-27T00:00:00Z,167.616,165.6875,166.6615,167.4815,48047379
5464,AMZN.O,2021-08-30T00:00:00Z,172.25,167.761,167.87125,171.0785,63844879
5465,AMZN.O,2021-08-31T00:00:00Z,173.629,169.7795,171.24,173.5395,87128259
5466,AMZN.O,2021-09-01T00:00:00Z,176.35,173.762,174.8198,173.95,72598219
5467,AMZN.O,2021-09-02T00:00:00Z,175.59804,172.75,174.738,173.156,58511879
5468,AMZN.O,2021-09-03T00:00:00Z,174.1335,171.822,172.6,173.9025,51566479
5469,AMZN.O,2021-09-07T00:00:00Z,176.4045,173.847,173.9,175.4645,54823679
5470,AMZN.O,2021-09-08T00:00:00Z,177.2815,174.7835,175.5825,176.275,61067279
5471,AMZN.O,2021-09-09T00:00:00Z,177.4995,174.0185,176.301,174.208,54384819
5472,AMZN.O,2021-09-10T00:00:00Z,175.4225,173.145275,175.09154,173.4575,47945379
5473,AMZN.O,2021-09-13T00:00:00Z,174.898,171.900005,174.14,172.8585,51380439
5474,AMZN.O,2021-09-14T00:00:00Z,174.3403,171.88552,173.7775,172.5,38737939
5475,AMZN.O,2021-09-15T00:00:00Z,174.271,170.1005,172.126,173.7895,59150739
5476,AMZN.O,2021-09-16T00:00:00Z,174.6275,172.30716,172.998,174.412,51671959
5477,AMZN.O,2021-09-17T00:00:00Z,174.8705,172.6065,174.42073,173.126,92331119
5478,AMZN.O,2021-09-20T00:00:00Z,170.95,165.2505,169.8,167.7865,93382599
5479,AMZN.O,2021-09-21T00:00:00Z,168.985,166.6195,168.75,167.1815,55617559
5480,AMZN.O,2021-09-22T00:00:00Z,169.45,167.0525,167.55,169.0025,48228059
5481,AMZN.O,2021-09-23T00:00:00Z,171.448,169.0025,169.0025,170.8,47588279
5482,AMZN.O,2021-09-24T00:00:00Z,171.463,169.67,170.1005,171.276,42324819
5483,AMZN.O,2021-09-27T00:00:00Z,170.7785,166.9805,168.575,170.29,72688999
