Date,open,high,low,close,volume,vwap,timestamp,transactions,otc
2023-09-29 08:00:00-04:00,401.87,401.87,401.87,401.87,429229.0,399.4406,1695988800000,14,
2023-09-29 08:35:00-04:00,401.69,401.69,401.69,401.69,200.0,401.69,1695990900000,1,
2023-09-29 09:30:00-04:00,402.03,402.18,399.68,399.865,64635.0,401.5556,1695994200000,844,
2023-09-29 09:35:00-04:00,399.65,400.07,399.5,399.98,16893.0,399.7728,1695994500000,474,
2023-09-29 09:40:00-04:00,399.9,400.05,399.0925,399.41,36299.0,399.6118,1695994800000,844,
2023-09-29 09:45:00-04:00,399.295,399.42,398.64,398.75,36636.0,399.0168,1695995100000,702,
2023-09-29 09:50:00-04:00,398.61,399.31,398.59,399.015,22806.0,398.9389,1695995400000,661,
2023-09-29 09:55:00-04:00,399.02,399.42,398.82,399.29,29655.0,399.0724,1695995700000,655,
2023-09-29 10:00:00-04:00,399.405,400.875,399.405,400.53,40614.0,400.3784,1695996000000,882,
2023-09-29 10:05:00-04:00,400.53,401.1,400.53,401.0675,30442.0,400.7956,1695996300000,768,
2023-09-29 10:10:00-04:00,401.06,401.29,400.05,400.1745,43495.0,400.6445,1695996600000,849,
2023-09-29 10:15:00-04:00,400.09,400.1648,399.83,399.98,24494.0,400.015,1695996900000,509,
2023-09-29 10:20:00-04:00,399.9,399.9,399.37,399.44,29718.0,399.7164,1695997200000,689,
2023-09-29 10:25:00-04:00,399.2912,399.81,399.26,399.34,20340.0,399.5098,1695997500000,527,
2023-09-29 10:30:00-04:00,399.32,399.995,399.24,399.375,32589.0,399.635,1695997800000,785,
2023-09-29 10:35:00-04:00,399.49,399.785,399.35,399.595,21119.0,399.5778,1695998100000,595,
2023-09-29 10:40:00-04:00,399.55,399.79,399.4,399.475,16257.0,399.634,1695998400000,496,
2023-09-29 10:45:00-04:00,399.53,400.39,399.53,400.39,25368.0,399.9658,1695998700000,627,
2023-09-29 10:50:00-04:00,400.28,400.4,399.7,400.23,26325.0,400.0845,1695999000000,643,
2023-09-29 10:55:00-04:00,400.13,400.13,399.61,399.65,16067.0,399.8409,1695999300000,437,
2023-09-29 11:00:00-04:00,399.745,399.8,399.3,399.54,15277.0,399.5734,1695999600000,451,
2023-09-29 11:05:00-04:00,399.535,399.87,399.39,399.71,11553.0,399.6859,1695999900000,399,
2023-09-29 11:10:00-04:00,399.7,399.735,399.32,399.35,12875.0,399.5548,1696000200000,412,
2023-09-29 11:15:00-04:00,399.26,399.47,399.2101,399.44,10590.0,399.3903,1696000500000,369,
2023-09-29 11:20:00-04:00,399.55,400.4,399.48,400.08,19315.0,399.739,1696000800000,543,
2023-09-29 11:25:00-04:00,400.11,400.11,399.13,399.14,11405.0,399.6378,1696001100000,408,
2023-09-29 11:30:00-04:00,399.1,399.42,398.93,399.06,16451.0,399.2124,1696001400000,461,
2023-09-29 11:35:00-04:00,399.12,399.225,398.78,398.99,22019.0,398.9959,1696001700000,511,
2023-09-29 11:40:00-04:00,398.935,398.975,398.37,398.44,20677.0,398.7155,1696002000000,555,
2023-09-29 11:45:00-04:00,398.54,398.56,398.27,398.401,24088.0,398.3934,1696002300000,448,
2023-09-29 11:50:00-04:00,398.36,398.36,397.48,397.61,18987.0,397.986,1696002600000,479,
2023-09-29 11:55:00-04:00,397.635,397.865,397.535,397.8025,16381.0,397.7228,1696002900000,351,
2023-09-29 12:00:00-04:00,397.765,397.765,397.07,397.26,20403.0,397.2829,1696003200000,514,
2023-09-29 12:05:00-04:00,397.31,397.71,397.3,397.54,13414.0,397.4605,1696003500000,387,
2023-09-29 12:10:00-04:00,397.44,397.75,397.08,397.13,19367.0,397.3304,1696003800000,521,
2023-09-29 12:15:00-04:00,397.32,397.32,396.9,397.245,12584.0,397.1259,1696004100000,334,
2023-09-29 12:20:00-04:00,397.265,397.77,397.2,397.34,12795.0,397.4868,1696004400000,373,
2023-09-29 12:25:00-04:00,397.37,397.41,397.13,397.21,12444.0,397.2722,1696004700000,342,
2023-09-29 12:30:00-04:00,397.25,397.43,396.83,396.985,13248.0,397.0906,1696005000000,462,
2023-09-29 12:35:00-04:00,396.99,397.35,396.94,397.01,13567.0,397.1244,1696005300000,391,
2023-09-29 12:40:00-04:00,396.93,397.35,396.8078,396.8078,10679.0,397.0927,1696005600000,335,
2023-09-29 12:45:00-04:00,397.15,397.32,396.51,396.605,11249.0,397.0549,1696005900000,346,
2023-09-29 12:50:00-04:00,396.49,396.54,396.03,396.03,15869.0,396.3203,1696006200000,463,
2023-09-29 12:55:00-04:00,396.28,396.28,395.83,396.175,14380.0,396.1385,1696006500000,527,
2023-09-29 13:00:00-04:00,396.27,396.27,395.54,395.695,20958.0,395.7189,1696006800000,456,
